comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link
😂😂😂😂😂😂😂😂😂😂 Kene kene kene,@fuadmohamdtoal,Fuad Mohamd Toal ,0,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
Hebat peniaga ni… pandai cari peluang 👍,@kakakcabinet007,Syima ,1,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
😂😂,@ropisadin70,MakcikPisah🤍 ,0,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
baju walaun ada tak...nk satu ..,@apeng4314,Apeng ,1,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
Terbaik Nurul Izzah,@ieraidris08,ieraidris ,1,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
nak order dkat mana,@mahmoodmood2,Mahmood Mood ,0,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
😂😂😂,@wifemrarrogant,Syifa Adhwa ,0,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
😂😂😂😂,@iseposman85,noor hisham shop ,0,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
😂😂😂,@wannarich8,WannaJewellery ,0,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
😂,@paparecon,MdYusrizal MdYusuf ,0,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
baju minyak trun 1.50 saya ulam bila nk buat,@bangnep84,BangNep ,1,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
😂😂😂,@ceobasikal,CEO Basikal ,0,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
penasihat 25% hoi ya hoi..,@usrnitfoundd,usrrrr ,1,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
Koyak teruk geng2 walanon dgn video ko bang..🤣🤣,@hambafakir9,Matts ,2,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
👍👍👍,@mohdfaridalhakim84,Farid Alhakim ,0,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
🤣🤣,@pangeranshahrulwc,𝖆𝖐𝖚𝖕𝖆𝖕𝖆_𝖏𝖆𝖍𝖆𝖙 ,0,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
perhhh terbaikk🤣🤣🤣🤣😁😁😁👏👏👏👍👍👍👍,@elien_ware,Elien_Ware ,0,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
😂😂,@eidaadz,نور هيداية ,0,0,2023-2-3,2023-02-07,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,13.1K,1510,584,2023-1-31,303.3K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675767600&x-signature=%2FikXpsN7qHUpcCqdgIHOR90ddUA%3D
