comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
modal PMx berkerja xambik gaji..tektik nk jerat pengundi muda😅😅😅,@adiadam5577,AdiAdamAlim ,1,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
"pandangan makin kabur..... percayalah, mana2 yg duk backup DSAI satu hari tak kan lalu dah nak backup bila percanggahan terlalu bnyak",@zareenishak85,Zareen Ishak ,1,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
x blh tahan nk berguling2 dh ni...😂😂😂😂😂😂,@brokedah,brokedah ,1,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
hurmmm,@norainihassan6,booth che uya ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
tu la ckp sblm jd Dan slps jadi cam Gini la jdnya....,@cthaida8,cthaida3388 ,1,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
"biasalah orang yg tak.layak.pun mereka pilih,mereka ada power",@vimalakuppan,VIMALAKUPPAN ,0,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
"Betul tu.. Walaupun tak berbayar, bukan anak beranak kena ada dlm kerajaan",@indahnurrahman,indahnurrahman ,1,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
Gagal menahan diri daripada .... 😂,@kun_azfar,CASTILLO👨🏻‍🦳 ,1,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
lepas ni boleh suruh rakyat malaysia kerja tanpa ada gaji.. ni formula terboik..😂😂,@aisyaiman22,AISYAIMAN22 ,1,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
Banyak lagi calon2 korporat yg lebih sesuai utk dijadikan Penasihat kalau betul2 concern utk pulihkan negara..bkn pilih calon yg pandai berkata2 saje,@cikgupandai,Es ist mir egal ,1,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
bagi 5 tahun die berkhimat ..esok dah abis 5 tahun undi lain,@bujang_malaysia,paradxpkof ,1,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
tulh bang nombor 69 yg bole dipusing pusing 😅,@mirulkemal2,1% ,0,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
rengformasi,@botakciterrrrrr,SedBoy heker tzy ,0,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
sapa cakap nurul izzah xde latar blkng kewangan..dia bendahari pengawas dulu.haaaa,@mohdadib2807,MohdAdib2807 ,0,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
haaaa tepuukkkkkk😁😂😂😂,@dbayangawan,d'bayang awan ,0,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
boleh dh,@aamily89,MILI SHOP ,0,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
kena kencing lg...😂,@myvitaliban,myvitaliban ,0,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
Biasalah dah jadi PM ni sembang sampai gajah bole terbang hahahahaha,@mm_happybox,M&M Happy Box ,0,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
ttg Wang Jgn yg wanita atau lge dankuncunya semua Xblh,@nickkysandhu,Nick Nick ,0,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
No need to explaination. He knows wat he do vry well..,@meynilan_4,Meynilan_98 ,0,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
kan kena...😂😂😂😂terima ja la...,@alongamran80,Alongamran2001 ,0,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
"klu ambik Ex Menteri Kewangan zaman PH sblm ni, pun bising juga.",@perjalanansuriofficial,PerjalananSuriOfficial ,0,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
Pn best,@alifmahari,Alif Mahari ,1,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
tapi bila perikatan nasional buat semua btol 😂,@zakri_saufi,zakri ,0,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
nasi da jdi bubur,@zaharahshahulhamid,zaharahshahulhamid ,0,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
Kementerian Anak Beranak,@cutieszzzzz,CUTIESZ🦋 ,1,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
uturn is no stranger to any politicians. and this one is big on it.,@eznmrn,💛 IMMA Clan 💛 ,0,0,3h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
