comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link
PDRM JALANKAN TUGAS ANDA,@amy_my19,ah ,0,0,2023-2-4,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
trbaik nurul teruskan prjuangan...abaikan suara2 sblah sana,@user3003814581854,user3003814581854 ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
contant fire stone ni😏,@user2378362322636,user2378362322636 ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
benda yang baik jangan lah dinafikan semata kerana dendam dan hasad dengki,@55571863qmy,jn ,1,0,2d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
"kesian,,frust tahap gaban ni",@azlinda_73,Azlinda73 ,2,0,2d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
PH terbaik bagi aku la.Bagi walaun yg nk meroyan xblh nk ckp apa..Ingt Allah maha mengetahui segala² nya,@lubuk_duit,halimunan ,2,0,2d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
hahahahahhahaa sudah cukulop jumlohhhh,@jannapoik28,jann apoik ,1,0,2d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
PN meroyan. tak cukup yg di sakau😂,@user4128365687508,sEliNgKuH UiH dIRuH ,2,0,2d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
"Hati2 dlm buat konten,jgn sampai nyesal",@tec4240,ProbossMarshall@88 ,2,0,2d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
ini koyak teruk ni😂,@sabriyaacob68,sabriyaacob68 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
