comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link
😂😂😂,@wifemrarrogant,Syifa Adhwa ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
😂😂😂😂,@iseposman85,noor hisham shop ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
😂😂😂,@wannarich8,WannaJewellery ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
😂,@paparecon,MdYusrizal MdYusuf ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
baju minyak trun 1.50 saya ulam bila nk buat,@bangnep84,BangNep ,1,0,2d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
😂😂😂,@ceobasikal,CEO Basikal ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
penasihat 25% hoi ya hoi..,@usrnitfoundd,usrrrr ,1,0,2d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
Koyak teruk geng2 walanon dgn video ko bang..🤣🤣,@hambafakir9,Matts ,2,0,2d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
👍👍👍,@mohdfaridalhakim84,Farid Alhakim ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
🤣🤣,@pangeranshahrulwc,𝖆𝖐𝖚𝖕𝖆𝖕𝖆_𝖏𝖆𝖍𝖆𝖙 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
perhhh terbaikk🤣🤣🤣🤣😁😁😁👏👏👏👍👍👍👍,@elien_ware,Elien_Ware ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
😂😂,@eidaadz,نور هيداية ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
ramai yg meroyan ..kesian,@faridsyahrizatfaryds,Farid Syahrizat Fary ,1,0,2d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
hahaha terbaik bang,@personmen,youknowme? ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
gelakkan jelah diorg ni. tgh healing tu. mgkin cara ni boleh buat hilang stress 😁😁🤭🤭,@azlansteady,𝕬𝖟𝖑𝖆𝖓 𝕾𝖍𝖆𝖍 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
nak beli😂,@srikandi_2717,Zack_2717 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
"Allahuakbar, teruskan berjuang...💪🏻💚",@biladiridisayangi43,Prn dan Pru 16 anak muda 💪🏻 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
😂😂,@mr.paihfauzi,mr.paihfauzi ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@the_sleepyhead90/video/7194323398632246554,12.9K,1490,573,2023-1-30,297.2K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o8QugDDqVv81Arnjs8efbAorE7LC9DSQPa1hBI?x-expires=1675530000&x-signature=1h2WMgUcA6vN7v%2Fki8nFP1bFAfQ%3D
