comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link
🥰,@abuhamzaassicilly,Usrah Hamza Enterprise ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
😂😂😂,@semanultraman,semut merah ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
jadi mcm cerita mat sabu la ni.😂😂😂😂,@fahmimarzuki693,fahmimarzuki693 ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
🥰🥰🥰,@kuihakokkedut,superman ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
pelik tp benar😂😂,@sari6iskandar_,sari6iskandar_ ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
Lagi tak kena😂,@redhamokhtar90,redhamokhtar ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
😂😅😂😅,@wajaexora,Pengembara jalanan ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
😂😂😂😅😅😅,@kedai_che_li,Che li ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
Padu bang,@fasznissaniss,Faszniss Aniss ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
kaaaaan,@rozies_edeik,rozies-edeik ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
😂😂😂,@abang.pergi.berjuang,tiger ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
🥰🥰,@pakwan364,pak wan ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
betul itu bro 👍,@rockkapak313,CDEE TCM ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
😂,@shirsalim80,shirsalim80 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
😂😂😂😂🤷‍♂️🙆‍♂️🤦‍♂️🤦‍♂️,@findpokmung5,😎فندڤوكموڠ😊 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
BKN x bergaji xde elaun tp mesti ada gaji,@azifalif,azifalif ,1,1,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
X pe... cai2 Harapad kata ok jer😂😂😂,@fadzil11469,SilverArrow69 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
dia kna panggil buat study group la dekat library.. 😂,@wanggunn,WangGunn ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
DSAI mantap 👍🏻,@hlmhlm2021,HERO ,3,0,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
😂😂😂😂😂,@hiduperluteruskan,azrin ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
setuju bro😂,@lie5936,lie5936 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
Bang jgn lukakn hati org…😂😂😂,@bosssyanadz,Boss Syanadz ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
😅😅😅😅😅😅,@ruziahmasrom,Mama gee🥰 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
family planing😂😂😂,@hazriadam,Hazri Adam ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
😂😂😂,@kiesha1920,aqkiesha ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
koyak lagiiii...😂😂😂,@norazianbaharudin,hijau🥒🥦 ,1,1,2d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
