comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
dia ingat rakyat malaysia bodoh mcm zaman dulu ker 🤣🤣🤣🤣🤣..sokong sgt terbaik terjemah ini fhm sgt,@zulgroomingsibu,Zul Grooming Sibu ,0,0,55m ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
"Tak bergaji tu tulus, yg bergaji tak tulus?",@setia4671,setia4671 ,0,0,57m ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
lawaklh..pm pun jwtan menteri kewangan..nk tya pndapt sape..bisikan hati.huhuhuu,@rohainidin,rohainidin ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂😂kan pelik kn smpai bapak kena anak dia nasihat😂😂😂,@agak_agaklah,RANDOM ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
"keluarga 69,96😂😂😂",@jurainiabdghani,jurainiabdghani ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
Lg kejam lantik duta dan peja jd pensihat PM. Diam pulak,@f_rdaus2022,𝓜𝓻 𝓕𝓲𝓻𝓭𝓪𝓾𝓼 ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
semua tak kena ADA saja pertikaian...takde gaji pun ape masalah...,@pakyus01,pakyus01 ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
berak pun kena bayar,@rosleeshahadan,Rosleeshahadan ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
penasihat tidak bergaji tapi ada kuasa utk melakukan kerja mengikut undang2..,@user6236686078975,doloh ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
tu lah .jadi menteri taknak .😂,@15dtp14f2008nazul,15dtp14f2008nazul ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
"CUKUPLER MEROYAN, DSAI TERBAIK HIDUP PH",@amy_my19,ah ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
Tuan Penasihat dlm 3 Abdul kta 25%😂😂😂,@gengotakseminit,Otak_Seminit ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
suka hati pm10 la hang kalut buat apa..,@tuntajri,tuntajri ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
Ingat dokumen2 blk bawa ke rumah sesuka hati ke...,@norbaityjohari,Akmarlinawaty ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
"betul..tepat sekali..rakyat dibodohkan puak2 ni..dio org peduli apa,janji kuasa dlm tangan apa saja buleh buat.",@syedturbobirusyed,syedturbobirusyed ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
jangan lama sangat koyak min…,@MS4wLjABAAAA4dp6_pu8TLVN35FNiC1gkdusy99LsJ68mApMS0O2N9PeZA2bJU06whYvke_LbbYq,user FD ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
"Gaji Izzah : RM0. Elaun : RM50,000 😂",@suntzu36strategems,Sun Tzu 2023 ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
sapa..nk keje..x bergaji..oiii,@harrazfirdaus1330,harrazfirdaus ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
formula - semua klabu asap😁,@hamkaquresh,Hamka Quresh ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
Jangan pulak kata Nurul Izzah nasihat kan akaun Bersatu kena beku muahaha,@shamsulkahar_abdulshukor,Shamsulkahar Abd Shu ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
kerajaan kali ni kerajaan yg paling klakar😂😂😂,@itamasita32,Ita Masita#26011502. ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
apa yg nak dihairankan..bukan izzah tu jadi perdana menteri.. org buat kerja la tu,@aksaraww22,matQathem ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
klu takda jawatan takda la tanggungjawap.klu tanya2 saja jawap biasa2 saja la.klu mcm tu smua penasihat main tanya2 saja la tak paya ada jawatan.,@liasasis,LiasAsis ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
tuan guru penasihat 25% juga pandai jadi penasihat jumlah dh cukup😂,@dinzudd,dinzudd ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
Nama saja penasihat tapi kena ingat jaga tender tu.. ramai la nanti nak jumpa nurul xda gaji pun xpe.. contractor ramai nak kawan dgn nurul..,@fz8446,f z ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
"zah tu bini, anak..oyul kut..",@dekso_abbas,auntie_marvello ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
lepas ni cucu2 anwer pun akan jadi mentri 🤣🤣🤣,@baby.naad,BABY.NADD ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
Beliau sdg merealisasikan Negara Madani,@rasputin_urra,ShibaTrader ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
INI SEMBANG WALAUN KEDAI KOPI NI...🤣🤣🤣,@niejadvillabetta,niejadvillabetta ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
Xbergaji kalu bleh buat keja yg begaji tu mkn gaji buat,@leecha66,LeeCha ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
ini lah yg dinamakan family planning...seorg bapa yg penyayang...dekat Malaysia ni mana ada insan berbakat sbg tuan penasihat😂😂,@zuraweywey,sya ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
Dorng nei lawak ank beranak,@manjeainhairei,Manje Ain Hairei ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
Kannnnn…… kat meja makan je. X yah lah announce..😄,@juzent,Juz juzent ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
madani tu my anak dan bini 😁😁😁,@shahrirjohn,Shahrir Yusof ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
lawak la awake ni,@wan_ata,Tok Wan ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
Pi belajar lagi nepotism’s tu apa…,@1kazdamha,ikaz Damha ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
isu anak beranak di kalantan apa cerita ye gaji 25 ribu. ratyat kelantan 30 tahun mcm tu jer mtri kaya raya haha😂,@imanshah820,imanshah ,0,1,5h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
X Salah pun yg Salah pun penyamun pn ja ank beranak nak korek penyamun pn ja yg dok curi😂😂😂,@azlangurun,Azlan gurun ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
kerajaan anak beranak😂,@kiraynwa,ynwa🚩 ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
btul lah tak ambil gaji....baik sangat😉.. baik?...BAIK ADA MAKNA TU😁😁😁,@cancoloi,cancoloi ,0,0,6h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
