tiktok_link,tiktok_description,tiktok_hashtag,Username,Views,posted_date,extracted_date
https://www.tiktok.com/@pokcikku/video/7180300404062702854,lain Kali jangan buat lagi tau🤣.. #rafiziramli  #rafizi4timbalan  ,#rafiziramli #rafizi4timbalan,pokcikku,507.8K,2022-12-23,2023-01-30
https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,#malaysia  #pru15  #pakatanharapan  #barisannasional  #perikatannasional  #rafiziramli  #pkr  @Rafizi  ,#malaysia #pru15 #pakatanharapan #barisannasional #perikatannasional #rafiziramli #pkr,thaqibshaker,183.6K,2022-11-11,2023-01-30
https://www.tiktok.com/@inisemuad0nia/video/7172741834156805402,#CapCut  #rafiziramli  #matsabu  #anakmudabersamapas  #pnbest  #panjihitam🏴  #pasforall  #tolakpakatanharapan  #tolakbarisannasional  #anakmudaislam  #anakmudaislambangkit  #ulama  #partiislamsemalaysia  #anakmudabersamaulamak  #tolaksekular  #tolakrasuah  #tolakliberal  #tolakklustermahkamah  ,#CapCut #rafiziramli #matsabu #anakmudabersamapas #pnbest #panjihitam #pasforall #tolakpakatanharapan #tolakbarisannasional #anakmudaislam #anakmudaislambangkit #ulama #partiislamsemalaysia #anakmudabersamaulamak #tolaksekular #tolakrasuah #tolakliberal #tolakklustermahkamah,inisemuad0nia,298.8K,2022-12-3,2023-01-30
https://www.tiktok.com/@detruthchannel/video/7192041764918758683,kat mana la Rafizi nak sorok muka nie? #kerajaanhoiyahoi  #rafiziramli  #barangnaikharga  ,#kerajaanhoiyahoi #rafiziramli #barangnaikharga,detruthchannel,574.7K,6d ago ,2023-01-30
https://www.tiktok.com/@detruthchannel/video/7180327170697465115,Rafizi buat lawak ke nie? #kerajaanhoiyahoi  #rafiziramli ,#kerajaanhoiyahoi #rafiziramli,detruthchannel,334.4K,2022-12-23,2023-01-30
https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,Formula nak turunkan harga dan telur ayam khas untuk Menteri Ekonomi kita!  #ayam  #telur  #rafiziramli  #hargabarang  #ekonomi ,#ayam #telur #rafiziramli #hargabarang #ekonomi,wan.fayhsal,579K,2022-12-24,2023-01-30
https://www.tiktok.com/@tiktokybviral/video/7177975649834110214,Apa Sudah Jadi Wahai YB Rafizi Ramli! #perikatannasional  #rafiziramli  #barisannasional  #pru15  #pakatanharapan  ,#perikatannasional #rafiziramli #barisannasional #pru15 #pakatanharapan,tiktokybviral,519.7K,2022-12-17,2023-01-30
https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,"🚨🔥 ""Lepas menang pilihan raya kami cari Azam Baki, insya-Allah. Saya tahu Azam Baki tengok ni! Saya harap bila PH menang bila kami cari kamu, kamu jangan salahkan adik kamu sekali lagi,” Political byte ke Rakyat dah kena bite? U-TURN lagi.. #Rafizi  #RafiziRamli  #RR  #MenteriEkonomi  #KerajaanPerpaduan  #uturn  #pusing  #snake  #ular  #putarAlam  #politk  #Politikus  #Kerajaan  #Malaysia  #AnwarIbrahim  #ZahidHamidi  #Pengkhianat  #Melayu  #Penyamun  #Kleptokrasi  #viral  #isupanas  #RotiBakarTV  #Fyp  #fypシ  #fyppppppppppppppppppppppp  #fypシ゚viral  ",#Rafizi #RafiziRamli #RR #MenteriEkonomi #KerajaanPerpaduan #uturn #pusing #snake #ular #putarAlam #politk #Politikus #Kerajaan #Malaysia #AnwarIbrahim #ZahidHamidi #Pengkhianat #Melayu #Penyamun #Kleptokrasi #viral #isupanas #RotiBakarTV #Fyp #fyp #fyppppppppppppppppppppppp #fyp,rotibakar.007,452.6K,2022-12-5,2023-01-30
https://www.tiktok.com/@detruthchannel/video/7164683515513064731,Rafizi tolong jawab nie!!! #PRU15  #RafiziRamli  #INVOKE  ,#PRU15 #RafiziRamli #INVOKE,detruthchannel,395.9K,2022-11-11,2023-01-30
https://www.tiktok.com/@malaysiakutanahairku/video/7194352747863346458,,#,malaysiakutanahairku,9,53m ago ,2023-01-30
https://www.tiktok.com/@m.hudallah/video/7166906608692235522,#pru15  #malaysia  #pakatanharapan  #DSAI  #rafiziramli ,#pru15 #malaysia #pakatanharapan #DSAI #rafiziramli,m.hudallah,290.8K,2022-11-17,2023-01-30
https://www.tiktok.com/@ayiemaiemza/video/7179065716665093381,Penjelasan jawapan kepada soalan apa kerajaan perpaduan buat 2 minggu..... #Rafiziramli  #anuaribrahimperdanamenterimalaysia  #kabinetperpaduan  #barisannasional  #datosrianuwaribrahim  #perikatannasional  #pakatanharapan  #partiislamsemalaysia  #zahidhamidi  #parlimenbersidang  #praytobatangkalilandslide  #parlimenmalaysia  #parlimenpagoh  #parliment  ,#Rafiziramli #anuaribrahimperdanamenterimalaysia #kabinetperpaduan #barisannasional #datosrianuwaribrahim #perikatannasional #pakatanharapan #partiislamsemalaysia #zahidhamidi #parlimenbersidang #praytobatangkalilandslide #parlimenmalaysia #parlimenpagoh #parliment,ayiemaiemza,680K,2022-12-20,2023-01-30
https://www.tiktok.com/@jpmanickam/video/7156402417116908827,Rafizi of Rafizi. Tugas Utama PH Menghasutye.. #malaysianindian  #pru15  #mic  #umno  #mca  #dap  #pkr  #keluargamalaysia  #bn  #rafiziramli  #tamil  #pakatanharapan  #pemuda  ,#malaysianindian #pru15 #mic #umno #mca #dap #pkr #keluargamalaysia #bn #rafiziramli #tamil #pakatanharapan #pemuda,jpmanickam,352.5K,2022-10-20,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7176021962202893595,Rasa berbaloi sangat undi PH bila dapat PM mcm DS Anwar Ibrahim ni #anwaribrahim  #rafiziramli  #dsai  #pm10  #malaysia  #sabah  #sarawak  #kabinetmalaysia2022  #sejarah  #inspirasi  #dokumentari  #indonesia ,#anwaribrahim #rafiziramli #dsai #pm10 #malaysia #sabah #sarawak #kabinetmalaysia2022 #sejarah #inspirasi #dokumentari #indonesia,potretkehidupan84,728.4K,2022-12-12,2023-01-30
https://www.tiktok.com/@eji193/video/7173585106584620314,Owhh aku salah dengar rupanya. 😅 #azambaki  #rafiziramli  #pru15  #pakatanharapan  ,#azambaki #rafiziramli #pru15 #pakatanharapan,eji193,814.7K,2022-12-5,2023-01-30
https://www.tiktok.com/@mardhiyyahjohari/video/7165403124872662299,Replying to @Ilyani Nawawi   Apa masalah Rafizi? Lawyer Mar respon  #fyp  #viral  #rafizi  #rafiziramli  #titm  #pru15  #pakatanharapan  #perikatannasional  ,#fyp #viral #rafizi #rafiziramli #titm #pru15 #pakatanharapan #perikatannasional,mardhiyyahjohari,234.4K,2022-11-13,2023-01-30
https://www.tiktok.com/@rafiziramli/video/7171618794891136283,,#,rafiziramli,287.1K,2022-11-30,2023-01-30
https://www.tiktok.com/@mukhlis_maghribi/video/7163226516711640346,Rasa-rasanya Donald Trump pun teringin nak belajar ‘Business Model’ Rafizi ni.. #pru15  #bn  #ph  #rafiziramli  ,#pru15 #bn #ph #rafiziramli,mukhlis_maghribi,261.2K,2022-11-7,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7176170843439992090,Lama tak tengok Tian Chua berdiri tepi Anwar #anwaribrahim  #rafiziramli  #tianchua  #malaysia  #pm10  #dsai  #sabah  #sarawak ,#anwaribrahim #rafiziramli #tianchua #malaysia #pm10 #dsai #sabah #sarawak,potretkehidupan84,461.2K,2022-12-12,2023-01-30
https://www.tiktok.com/@rosielan.salleh/video/7163207450798066971,Raja Fitnah serang PN kerana risau peralihan sokongan Melayu #rafizirajafitnah  #invoke  #rafiziramli  #tolakbnph  #fyppru15  ,#rafizirajafitnah #invoke #rafiziramli #tolakbnph #fyppru15,rosielan.salleh,67.7K,2022-11-7,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7175047927281372442,DS Anwar Ibrahim memang terbaik #anwaribrahim  #rafiziramli  #dsai  #pm10  #malaysia  #sabah  #sarawak ,#anwaribrahim #rafiziramli #dsai #pm10 #malaysia #sabah #sarawak,potretkehidupan84,269.1K,2022-12-9,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7179523884742429978,Tanpa banyak kerenah PM10 kembalikan Hak kerajaan Sabah #anwaribrahim  #rafiziramli  #kabinetmalaysia2022  #kerajaanperpaduan  #dsai  #pm10  #malaysia  #sabah  #sarawak  #sejarah  #dokumentari  #inspirasi ,#anwaribrahim #rafiziramli #kabinetmalaysia2022 #kerajaanperpaduan #dsai #pm10 #malaysia #sabah #sarawak #sejarah #dokumentari #inspirasi,potretkehidupan84,656.4K,2022-12-21,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7181439066012011802,Terbaik PM10 #anwaribrahim  #rafiziramli  #mahathir  #tunmahathir  #pm10  #dsai  #sabah  #sarawak  #malaysia ,#anwaribrahim #rafiziramli #mahathir #tunmahathir #pm10 #dsai #sabah #sarawak #malaysia,potretkehidupan84,277.9K,2022-12-26,2023-01-30
https://www.tiktok.com/@rafiziramli/video/7178128351071178011,#rafiziramli  #anwaribrahim  #pakatanharapan  #pkr  #kerajaanperpaduan  ,#rafiziramli #anwaribrahim #pakatanharapan #pkr #kerajaanperpaduan,rafiziramli,251.3K,2022-12-17,2023-01-30
https://www.tiktok.com/@szo_official/video/7173969756989525275,RAFIZI KENA KECAM?😅 #szoofficial  #rafiziramli  #zahidhamidi  #shouldbeme  #pakatanharapan  #barisanharapan  ,#szoofficial #rafiziramli #zahidhamidi #shouldbeme #pakatanharapan #barisanharapan,szo_official,248.4K,2022-12-6,2023-01-30
https://www.tiktok.com/@rafiziramli/video/7150665313040878874,#rafiziramli  #anwaribrahim  #malaysia  #skandal  #mindef  #umno  #pru15  ,#rafiziramli #anwaribrahim #malaysia #skandal #mindef #umno #pru15,rafiziramli,423.1K,2022-10-4,2023-01-30
https://www.tiktok.com/@izhamsup/video/7164350790667210011,Jelajah HARAPAN bersama DSAI BGU HARAPAN P027 TANAH MERAH#anwaribrahim  #kitaboleh  #KeadilanRakyat  #pakatanharapan  #ayuhmalaysia  #rafiziramli  #fypage  #Kitaboleh  ,#anwaribrahim #kitaboleh #KeadilanRakyat #pakatanharapan #ayuhmalaysia #rafiziramli #fypage #Kitaboleh,izhamsup,525.4K,2022-11-10,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7181774999185935643,PM10 waktu adik2 undi18 baru darjah 3 #anwaribrahim  #rafiziramli  #pm10  #dsai  #sabah  #sarawak  #malaysia ,#anwaribrahim #rafiziramli #pm10 #dsai #sabah #sarawak #malaysia,potretkehidupan84,321.6K,2022-12-27,2023-01-30
https://www.tiktok.com/@rafiziramli/video/7133565581428608283,#rafiziramli  #najibrazak  #umno  #pkr  #keadilan  #skandal  ,#rafiziramli #najibrazak #umno #pkr #keadilan #skandal,rafiziramli,527.6K,2022-8-19,2023-01-30
https://www.tiktok.com/@malaysiatimes/video/7180286213004234010,Anwar Ibrahim sangat konsisten menyebelahi rakyat. Ayuh kita mendokong kepimpinan Dato Seri Anwar Ibrahim.  #AnwarIbrahim  #Reformasi  #Harapan  #SahihBenarNews  #KerajaanPerpaduan  #PNBest  #HadiAwang  #KeluargaMalaysia  #AmiruddinShaari  #AdamAdli  #KongresKeadilan  #AthonyLoke  #NurulIzzahAnwar  #KamilMunim  #DrDzul  #RafiziRamli  #KeadilanRakyat  #ZahidHamidi  #PakatanHarapan  #tiktokmalaysia  #tiktok  #malaysia  #trending  #malaysian  #malaysia  #sayajual  #like  #kualalumpur  #likeforlikes  #sayajualmurah  #viralmalaysia  #kitajagakita  #fyp  #foryourpage  ,#AnwarIbrahim #Reformasi #Harapan #SahihBenarNews #KerajaanPerpaduan #PNBest #HadiAwang #KeluargaMalaysia #AmiruddinShaari #AdamAdli #KongresKeadilan #AthonyLoke #NurulIzzahAnwar #KamilMunim #DrDzul #RafiziRamli #KeadilanRakyat #ZahidHamidi #PakatanHarapan #tiktokmalaysia #tiktok #malaysia #trending #malaysian #malaysia #sayajual #like #kualalumpur #likeforlikes #sayajualmurah #viralmalaysia #kitajagakita #fyp #foryourpage,malaysiatimes,451.3K,2022-12-23,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7173578782333291802,Memang kami bangga undi PH dapat PM10 mcm DSAI #anwaribrahim  #rafiziramli  #menterikewangan  #malaysia  #pm10  #dsai  #kabinetmalaysia2022  #pn  #pakatanharapan  #kerajaanperpaduan  #muhyiddinyassin  #sarawak  #sabah ,#anwaribrahim #rafiziramli #menterikewangan #malaysia #pm10 #dsai #kabinetmalaysia2022 #pn #pakatanharapan #kerajaanperpaduan #muhyiddinyassin #sarawak #sabah,potretkehidupan84,685.6K,2022-12-5,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7179871022471007515,Terbaik Menteri Pengangkutan Anthony Loke #anthonyloke  #anwaribrahim  #rafiziramli  #dsai  #pm10  #malaysia  #sabah  #sarawak  #kabinetmalaysia2022  #kerajaanperpaduan  #parlimenmalaysia ,#anthonyloke #anwaribrahim #rafiziramli #dsai #pm10 #malaysia #sabah #sarawak #kabinetmalaysia2022 #kerajaanperpaduan #parlimenmalaysia,potretkehidupan84,487.9K,2022-12-22,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7173068542391192858,"DAP, di bawah Anthony Loke sebagai Setiausaha Agung memang terbaik #dsai  #pm10  #anwaribrahim  #rafiziramli  #anthonyloke  #pakatanharapan  #dap  #malaysia  #kabinetmalaysia2022  #muhyiddinyassin  #kerajaanperpaduan  #indonesia  #sabah  #sarawak ",#dsai #pm10 #anwaribrahim #rafiziramli #anthonyloke #pakatanharapan #dap #malaysia #kabinetmalaysia2022 #muhyiddinyassin #kerajaanperpaduan #indonesia #sabah #sarawak,potretkehidupan84,328.7K,2022-12-4,2023-01-30
https://www.tiktok.com/@sampoisgt/video/7175404076182555930,#kerajaanperpaduan  #perdanamenteri  #anwaribrahim  #zahidhamidi  #tokmat  #rafiziramli  #perikatannasional  #muhyiddinyassin  ,#kerajaanperpaduan #perdanamenteri #anwaribrahim #zahidhamidi #tokmat #rafiziramli #perikatannasional #muhyiddinyassin,sampoisgt,150K,2022-12-10,2023-01-30
https://www.tiktok.com/@detruthchannel/video/7164923136532614427,Macam mana nie bang Rafizi? makin banyak kena londeh ni..#RafiziRamli  #PRU15  #INVOKE  ,#RafiziRamli #PRU15 #INVOKE,detruthchannel,41K,2022-11-12,2023-01-30
https://www.tiktok.com/@a.mus14/video/7164906549297859866,Anwar Ibrahim tuduh Frontliner Malaysia terima rasuah.  bang non.. yang pernah jadi MP Port Dickson wakil rakyat askar2 Malaysia seperti tidak sensitif dengan tuduh ini. Mohon check dulu la kesahihan.. jangan main lempar je tanpa tabayyun. Sila tnjuk contoh yang baik sebagai calon PM Malaysia  #najib  #keadilan  #pkr  #anwar  #videoviral  #pru15  #pru15tolakph  #rafiziramli  #fypシ  #fyp  #malaysia  #amanah  #dap  #pakatanharapan  #anwaribrahim  #SELAMATKAN  #ISLAM  #politik  #politikmalaysia  #StabildanBersih ,#najib #keadilan #pkr #anwar #videoviral #pru15 #pru15tolakph #rafiziramli #fyp #fyp #malaysia #amanah #dap #pakatanharapan #anwaribrahim #SELAMATKAN #ISLAM #politik #politikmalaysia #StabildanBersih,a.mus14,758.6K,2022-11-12,2023-01-30
https://www.tiktok.com/@suffikamari/video/7163961896440319258,#CapCut  #rafiziramli  #fyp  #PNBEST  #bersihdanstabil  #perikatannasional  #pijipenipu  #tolakPH  ,#CapCut #rafiziramli #fyp #PNBEST #bersihdanstabil #perikatannasional #pijipenipu #tolakPH,suffikamari,58.1K,2022-11-9,2023-01-30
https://www.tiktok.com/@rafiziramli/video/7130628802530577690,#rafiziramli  #najibrazak  #pkr  #umno  #lcs  #ayuhmalaysia ,#rafiziramli #najibrazak #pkr #umno #lcs #ayuhmalaysia,rafiziramli,283.1K,2022-8-11,2023-01-30
https://www.tiktok.com/@wrapngoint/video/7174254911452990722,#rafiziramli  #politik  #pkr ,#rafiziramli #politik #pkr,wrapngoint,179.4K,2022-12-7,2023-01-30
https://www.tiktok.com/@jason.yew/video/7151385429642644763,Rakyat perlu orang gila macam Rafizi untuk lawan penyamun #rafizi4pandan  #rafiziramli  #AyuhMalaysia  #IniUsahaKita  #KEADILAN  #keadilanuntuksemua  #foryou  ,#rafizi4pandan #rafiziramli #AyuhMalaysia #IniUsahaKita #KEADILAN #keadilanuntuksemua #foryou,jason.yew,173.2K,2022-10-6,2023-01-30
https://www.tiktok.com/@khaidhirhussin/video/7164968275414093061,"Rafizi dan fitnah bagai isi dengan kuku. Dulu ramai yg percaya MB terbaik selangor TSKI bersalah hasil hasutan & fitnah 91ms Rafizi demi nak penuhi serakah politik anwar,lepas tu Rafizi pernah tuduh PAS terima dana 91juta, Sekarang dia fitnah Menteri KASA pulak #rafiziramli  #pakatanharapan  #perikatannasional  #pru15  #tolakph  #tolakbn  #anwar  #rr  #malaysia  #kitaboleh  ",#rafiziramli #pakatanharapan #perikatannasional #pru15 #tolakph #tolakbn #anwar #rr #malaysia #kitaboleh,khaidhirhussin,96.2K,2022-11-12,2023-01-30
https://www.tiktok.com/@johnlittle135/video/7166635054255394074,Antara cerita Anwar Ibrahim yang ramai anak muda tak tahu.. #lebai  #Walaun  #PenunggangAgama  #PAS  #PN  #PH  #DAP  #AMANAH  #KEADILAN  #PerikatanNasional  #AnwarIbrahim  #PakatanHarapan  #BarisanNasional  #GerakanTanahAir  #MUDA  #AnakMuda  #PRU15  #pru2022  #KitaBoleh  #AyuhMalaysia  #Mahasiswa  #Mahasiswi  #DSAI  #muhyiddinyassin  #IsmailSabri  #ZahidHamidi  #RafiziRamli  #KelasDemokrasi  #Undi18  #pengundiataspagar  #umno  #harapan  ,#lebai #Walaun #PenunggangAgama #PAS #PN #PH #DAP #AMANAH #KEADILAN #PerikatanNasional #AnwarIbrahim #PakatanHarapan #BarisanNasional #GerakanTanahAir #MUDA #AnakMuda #PRU15 #pru2022 #KitaBoleh #AyuhMalaysia #Mahasiswa #Mahasiswi #DSAI #muhyiddinyassin #IsmailSabri #ZahidHamidi #RafiziRamli #KelasDemokrasi #Undi18 #pengundiataspagar #umno #harapan,johnlittle135,576.4K,2022-11-16,2023-01-30
https://www.tiktok.com/@steeringrakyat/video/7165079025726016795,"Tapi bila kena bankruptcy petition, saya minta derma! #rafiziramli  #pru15  #fyp  #ge15  #pakatanharapan  #invoke  #prumalaysia  #malaysiantiktok  #malaysia  ",#rafiziramli #pru15 #fyp #ge15 #pakatanharapan #invoke #prumalaysia #malaysiantiktok #malaysia,steeringrakyat,859.8K,2022-11-12,2023-01-30
https://www.tiktok.com/@imadrabani/video/7167013200498642181,"Demi Malaysia yang lebih baik. Pilih HAR🔺PAN & @anwaribrahimofficial  sebagai Perdana Menteri 🇲🇾, inshaAllah #harapan  #dsai  #dsai4pm  #dsaipm10  #dsai4pm10  #HARAPAN  #harapanrakyatdotcom  #pakatan  #pakatanharapan  #pakatanharapanterbaik  #pn  #perikatannasional  #barisannasional  #anwar  #anwaribrahim  #anwaribrahimpm10  #anwaribrahim❤️  #anwaribrahim4tambun  #anwaribrahimformalaysia  #PH  #abah  #ge15  #malaysiamemilih  #undi  #ge15malaysia  #fyp  #fypage  #fypシ゚viral  #fypシ  #fypdongggggggg  #rafizi  #rafiziramli  #keadilan  #amanah  #dap  #votetiktok  #malaysiatiktok  #pakatan  #fypp  ",#harapan #dsai #dsai4pm #dsaipm10 #dsai4pm10 #HARAPAN #harapanrakyatdotcom #pakatan #pakatanharapan #pakatanharapanterbaik #pn #perikatannasional #barisannasional #anwar #anwaribrahim #anwaribrahimpm10 #anwaribrahim #anwaribrahim4tambun #anwaribrahimformalaysia #PH #abah #ge15 #malaysiamemilih #undi #ge15malaysia #fyp #fypage #fyp #fyp #fypdongggggggg #rafizi #rafiziramli #keadilan #amanah #dap #votetiktok #malaysiatiktok #pakatan #fypp,imadrabani,192.4K,2022-11-17,2023-01-30
https://www.tiktok.com/@rafiziramli/video/7163490050448133377,Saya baru isytiharkan harta. Kecoh budak-budak UMNO PAS BERSATU persoalkan macam mana aset bersih saya bernilai RM18 juta.,#,rafiziramli,1.9M,2022-11-8,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7179154188230774042,lain betul MP Pas semalam dgn hari ni. Hebat DSAI #anwaribrahim  #rafiziramli  #muhyiddinyassin  #pm10  #dsai  #pm10  #malaysia  #sabah  #sarawak  #indonesia  #parlimenmalaysia  #kabinetmalaysia2022 ,#anwaribrahim #rafiziramli #muhyiddinyassin #pm10 #dsai #pm10 #malaysia #sabah #sarawak #indonesia #parlimenmalaysia #kabinetmalaysia2022,potretkehidupan84,1.8M,2022-12-20,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7174176892130561306,Panglima kos sara hidup dar kabinet DSAI #anwaribrahim  #rafiziramli  #salahuddinayub  #dsai  #pm10  #kementeriankewangan  #kabinetmalaysia2022  #kerajaanperpaduan  #malaysia  #sabah  #sarawak ,#anwaribrahim #rafiziramli #salahuddinayub #dsai #pm10 #kementeriankewangan #kabinetmalaysia2022 #kerajaanperpaduan #malaysia #sabah #sarawak,potretkehidupan84,176.5K,2022-12-7,2023-01-30
https://www.tiktok.com/@kamarulzulkiflii/video/7169810011646905627,#anwaribrahimpm10  #anwaribrahim  #rafiziramli  #pakatanharapan  #fypppppppppppppppppppppppp  ,#anwaribrahimpm10 #anwaribrahim #rafiziramli #pakatanharapan #fypppppppppppppppppppppppp,kamarulzulkiflii,344.5K,2022-11-25,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7173807492927851802,Zahid berceramah di Pentas PH. pelik tetapi benar #anwaribrahim  #rafiziramli  #zahidhamidi  #kerajaanperpaduan  #pakatanharapan  #dsai  #pm10  #malaysia  #sabah  #sarawak  #muhyiddinyassin  #pn  #kabinetmalaysia2022 ,#anwaribrahim #rafiziramli #zahidhamidi #kerajaanperpaduan #pakatanharapan #dsai #pm10 #malaysia #sabah #sarawak #muhyiddinyassin #pn #kabinetmalaysia2022,potretkehidupan84,1.1M,2022-12-6,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7179370991624178971,Agak malu ya MP Putrajaya #anwaribrahim  #rafiziramli  #muhyiddinyassin  #parlimenmalaysia  #kabinetmalaysia2022  #pm10  #dsai  #malaysia  #sabah  #sarawak  #indonesia ,#anwaribrahim #rafiziramli #muhyiddinyassin #parlimenmalaysia #kabinetmalaysia2022 #pm10 #dsai #malaysia #sabah #sarawak #indonesia,potretkehidupan84,1.3M,2022-12-21,2023-01-30
https://www.tiktok.com/@solihinlihin4007/video/7166372676313812251,#undiph  #pakatanharapan  #rafiziramli  #anwaribrahim  #tolakpn  #tolakpas  #pasgagal  #bngagal  #pngagal  #umnogagal  #kerajaangagal  #kerajaanlemah  ,#undiph #pakatanharapan #rafiziramli #anwaribrahim #tolakpn #tolakpas #pasgagal #bngagal #pngagal #umnogagal #kerajaangagal #kerajaanlemah,solihinlihin4007,77.9K,2022-11-16,2023-01-30
https://www.tiktok.com/@rafiziramli/video/7135806482720804123,#rafiziramli  #keadilan  #umno  #pakatanharapan  #skandal  #lcs  #malaysia  ,#rafiziramli #keadilan #umno #pakatanharapan #skandal #lcs #malaysia,rafiziramli,321.2K,2022-8-25,2023-01-30
https://www.tiktok.com/@dinpagoh007/video/7166172651600350465,Rafizi Raja Pembohong Negara #rafiziramli  #partikeadilanrakyat  #pru15  #pru15tolakph  #pru15tolakpn  #tiktokph  #trendingvideo  #barisannasional  #bn  #umno ,#rafiziramli #partikeadilanrakyat #pru15 #pru15tolakph #pru15tolakpn #tiktokph #trendingvideo #barisannasional #bn #umno,dinpagoh007,317.1K,2022-11-15,2023-01-30
https://www.tiktok.com/@kakmichelleofficial/video/7171623145651178778,#PRU15  #rafiziramli  #PakatanHarapan  #AnwarIbrahim  #KabinetPenggal15  #BarisanNasional  #KerajaanPerpaduan  @rafiziramli  @anwaribrahimofficial ,#PRU15 #rafiziramli #PakatanHarapan #AnwarIbrahim #KabinetPenggal15 #BarisanNasional #KerajaanPerpaduan,kakmichelleofficial,225.3K,2022-11-30,2023-01-30
https://www.tiktok.com/@malaysiatimes/video/7166840550090444058,Dato’ Seri Anwar Ibrahim adalah sosok yang paling layak utk mengetuai kerajaan. Jom kita semua pastikan kemenangan buat Pakatan Harapan! InshaAllah ♥️🇲🇾 #AnwarIbrahim  #Reformasi  #KeluargaMalaysia  #AmiruddinShaari  #AdamAdli  #PRU15  #KitaBoleh  #Harapan  #Anwar4PM  ##AthonyLoke  #NurulIzzahAnwar  #KamilMunim  #DrDzul  #RafiziRamli  #KeadilanRakyat  #MaszleeMalik  #PKR  #PakatanHarapan  #AyuhMalaysia  #Seangkatan  #fyp  #foryourpage  ,#AnwarIbrahim #Reformasi #KeluargaMalaysia #AmiruddinShaari #AdamAdli #PRU15 #KitaBoleh #Harapan #Anwar4PM #AthonyLoke #NurulIzzahAnwar #KamilMunim #DrDzul #RafiziRamli #KeadilanRakyat #MaszleeMalik #PKR #PakatanHarapan #AyuhMalaysia #Seangkatan #fyp #foryourpage,malaysiatimes,805.9K,2022-11-17,2023-01-30
https://www.tiktok.com/@keadilancabangpandan/video/7166144873614101786,"15 Nov 2022 Laporan polis oleh Sdr Rafizi Ramli terhadap Ketua Pemuda Pas Sik & (Aktor) Zulhuzaimy, Rang undang-undang cegah kebencian , di IPD Ampang Jaya terhadap kempen kebencian yg dibawa PAS/PN  - Undi PH/BN masuk neraka. - kalau tidak ada undang2 , nak s*emb*lih melayu.  Alhamdulilah urusan laporan telah selesai pada jam 1.30pm tadi.  #ayuhmalaysia  #iniusahakita  #kitaboleh  #rafiziramli  #p100pandan  #pru15  #harapan  ",#ayuhmalaysia #iniusahakita #kitaboleh #rafiziramli #p100pandan #pru15 #harapan,keadilancabangpandan,283.4K,2022-11-15,2023-01-30
https://www.tiktok.com/@these72house/video/7166811001533336859,#rafiziramli  #PRU15  #GE15  #pakatanharapan  #Undi18  #umno  #kelantan  #perikatannasional  #tolakpn  #tolakpas  #tolakumno  #KitaBoleh  #DSAI  #voteph  #pkr  #kestabilandemikemakmuran  #keadilan  #anakmuda  #malaysia  #amk  #segamat  #johor  #fyp  #johor  #batupahat  #xyzabc  #uitm  #uum  #uiam  #politeknik  #ukm  #mmu  #limkokwing  #kuasasiswa  #lrtdown  #lrt  #iium  #inikalilah  #undibanjir  #rakyatbangkit  #bagandatukbangkit  #gegarvaganza  #kelantan  #undibanjir  #fypシ゚viral  #fyppppppppppppppppppppppp  ,#rafiziramli #PRU15 #GE15 #pakatanharapan #Undi18 #umno #kelantan #perikatannasional #tolakpn #tolakpas #tolakumno #KitaBoleh #DSAI #voteph #pkr #kestabilandemikemakmuran #keadilan #anakmuda #malaysia #amk #segamat #johor #fyp #johor #batupahat #xyzabc #uitm #uum #uiam #politeknik #ukm #mmu #limkokwing #kuasasiswa #lrtdown #lrt #iium #inikalilah #undibanjir #rakyatbangkit #bagandatukbangkit #gegarvaganza #kelantan #undibanjir #fyp #fyppppppppppppppppppppppp,these72house,361.7K,2022-11-17,2023-01-30
https://www.tiktok.com/@bersama_rakyat09/video/7155343581614476570,Jelajah Trak Ayuh Malaysia di Parlimen Sekijang part last @rafiziramli  #bersamarakyat  #ayuhmalaysia  #rafiziramli  #undipakatanharapan  #pakatanharapan  #politik  #partikeadilanrakyat  #tolakpn  #tolakbn  ,#bersamarakyat #ayuhmalaysia #rafiziramli #undipakatanharapan #pakatanharapan #politik #partikeadilanrakyat #tolakpn #tolakbn,bersama_rakyat09,24.3K,2022-10-17,2023-01-30
