comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_likes
ph ada bykn org species mcm ..tk lama jln .,@user243734666007,Dahlea Al-Saadi ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
rafizi nii tak bukak mulut pn aku tak percaya😂😂kalau bukak mulut apetah lagi😂😂,@sharulnizam_55,sharul nizam ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
berpuluh tahun jd pembangkang nua tak reti jd kerajaan. Macai ph yg nak nua jd pm tp nua tak reti. Now nua buat kerja pembangkang di kerusi kerajaan,@salwazeyn,Salwa Zeyn ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
PH kan pakatan hancing kuat kencing,@mad.hatter_wonderland,Mr MadHatter ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
😂 kaki kencing ini org.,@itsaudagarhealty,Muhamad Nazri ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
piji kencing berpisah tiada😆,@dojey01,do jey ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Mat Kencing ni😂😂😂😂😂,@leefwc,LeeFWC ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
org PH x serik kene kencing,@taufikmat,taufik Mat ,0,0,2022-12-5,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
kena terima normalisasi baru .kena telan je temberang2 pemimpin ph ni,@sahakarif71,saha ,0,0,2022-12-3,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
kita abaikn lah mereka2 yg kecewa ni...ph trbaik,@user25822101,azlan harun476 ,0,0,2022-12-3,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
lagi satu kumpulan putar alarm dlm politik Dan kabinet malaysia,@zabidibaharuddin,Zabidi Baharuddin ,0,0,2022-12-3,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
@Aliff ahmad.. PADU siakkk.. Mantop!!!,@ijaifizal,ijaifizal ,0,0,2022-12-2,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Sembang bg kat dia lah,@parsycat1,Parsy Cat ,0,0,2022-11-30,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Takde mustahil pun E1-E2 pun dah besar dah ikut pengalaman E1-2 dekat 7-12k gak kalau dia ada assignment oversea allowance pun mantap beb 💰💰💰,@jefrisams,MJ A.S ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Rahsia sudah terbongkar,@sofianalqalbi,sofianalqalbi ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
nanti aku cek dgn ex ceo petronas..kalau dia layan soklan aku😂😂,@zoroo944,Tam & the gangs ,0,0,2022-11-27,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
mkn gaji jugak rupanya ..🤣,@paktamtry,94K 74M 7®¥ ,0,0,2022-11-27,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Piji piji.,@meloww51,Petapa Gatal ,0,0,2022-11-27,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
kejap je tu didunia😁,@casarasa88,CasaRasa88 ,0,0,2022-11-27,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
baiknya Petronas umur 26 dh boleh jd mgr,@joefahmie,JoeFahmie ,0,0,2022-11-26,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
"PH & bn kerajaan adil💪
bebaskan LGE & zahid dr pertuduhan politik 🇲🇾🇲🇾🇲🇾",@suria8500,suria850 ,0,0,2022-11-26,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
rafizi dan fitnah xdpt d pisahkan 😂,@scor.pio87,user9914196971779 ,0,0,2022-11-26,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
la dri dlu lgi si lapuji kaki xleh caya.. sek2 dia jew agungkn lapuji nie..haha,@teahaz90,TeahaZ ,0,0,2022-11-21,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
kne kencing lagi😂😂😂😂,@wanfazely,@wanfazely ,3,0,2022-11-21,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
tolak PH,@pes20229314,pes20229314 ,0,0,2022-11-19,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Aku pelik mcmni punya kaki putar pun ada yg duk ikut,@khairulaffendy89,Khairul Affendy Rosl ,0,0,2022-11-18,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
fuhhhhh .. nasib baik hari tu sempat buka payung. kalau tak hancing 5 tahun.,@lipas2021,Lipas2021 ,0,0,2022-11-16,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
haha rafizi kaki putar juga,@_melastikbintang_,Abg Chik Story ,4,0,2022-11-16,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Takpala kurang2 dia penah kja petronas..hampa tadak,@user1178769211882,SephoraShop ,0,0,2022-11-16,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Kuat spin King of Formula ni😅,@ayrashida81,ayrashida81 ,0,0,2022-11-16,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
tolak Rafizi,@user9286814573251,You and 350 others ,0,0,2022-11-15,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
nie macai BN mmg la,@likethepro2020,PajmiChamakh ,0,0,2022-11-14,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
check lhdn la kalau tak percaya.. punggah lahh 😂😂😂,@adielzreal,adielz ,0,0,2022-11-14,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
anak buah anwar 😂😂 hancing,@eiz0ne,EizOne ,0,0,2022-11-14,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Pencapaian PH selama 22 bulan adalah membebaskan Anwar dari Penjara setelah dijatuhkan hukuman kes liwat kali ke 2 dengan diberi pengampunan Diraja.,@jalanjalanshahalam,Jalan Jalan Shah Alam ,0,0,2022-11-14,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
aku sokong rafizi...sbb rafizi byk dedah hal cth 1mdb& kes bsr melibatkn jutaan ringgit..,@zarm6099,user6463662923342 ,3,0,2022-11-14,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Dok pumpang2..call jer lah HR Petronas..mtk RR pnya rekod perkhidmatan..sng..x yah lah ssh sgt idop ni..,@istabaibrahim,Mohd Faizal Bin Ibrahim ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Mahacai,@syakirskt,syakir drone ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Hahahah saman ahh. Rafizi tak sabar nak kena saman,@bobayong,yong ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
insyallah biar BN bralah tapi kekuatan pilihan rakyat ttp utk umno insyallah.percaya allah boleh berubah dgn sekelip mata.BN TETAP DIHATI RAKYAT🇲🇾,@airiairiza7,The Jiwang For You 🇲🇾 ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
ultraman bangga ada orangacam rafizi kalau bukan sebab dia penjara kajang tu mesti kosong,@syafixs,Encik Ultraman ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Ok kami semua akan undi PH. Tq,@sparx07,Sparx07 ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
"Aku nak piji buat saman fitnah klau semua alif ni ckp tak betul 😂, @Rafizi come on buat saman fitnah",@niklionel,NikLionel ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
putar gie report polis la..apa mauu takut..depa saman menang jaa.😅😅..kalau.putar gie report.kita tgk depa kena tgkap😅😅,@kopiteh55,@milah ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
kaki belit,@wakkang20,wakkang20 ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Vote for PH🥰,@muis2005,muis2005 ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
hampa baru tau ka .kaki krncing srmbang besaq,@user6625243886050,user6625243886050 ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
kj pon cakap dia lebih tahu semua perkara,@h_ik_l,HKL ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
2017 pun mintak derma nak bayar saman... Puihhhh,@speed_star909yaho,Tsupra85 ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
bahaya bg warga Malaysia klu dia ni naik mentadbir negara bleh menyesal seumur hidup Kaki putaq alam,@yusvanilla,Brojoe ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
hancingggg 😂😂😂,@123taktik,esok ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Berhati2 dgn perangkap si Mata Satu...jaga keluarga..jaga Negara😔,@tehchitaa,teh ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
kaki kincin la R ni.. bhahahhaa,@_putera_tebu_,_PuteraMalaya_ ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Dia dapat dana politik dari seseorang utk jatuhkan seseorang di Selangor..sape cerdik dia tahu😅😅,@bro_yus.mlk,Bro Yus ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
dakwa dia kat mahkamah la biar yg arif tentukan!! kalau setakat kluar media statement semua boleh!!,@gypsy_devil,Gypsy_Devil ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
mapuh doh rafizi trip nih,@sliehas,Slie Has ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Tudia hancing bak hang piji oi,@fauziefauzie4,Fauzie Fauzie269 CR HATRIK ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
SEMBANG TAHI,@acapv7,Acap ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
hari mengundi sampai.... kita tengok siapa yang menang ...DSAI selayaknya jadi PM kita semua. ..,@hujanb,aqasha ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
So what,@jahya05,Jahya ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
RAFIZI TERBAIK ...KITA BONGKAR KEJAHATAN BN PN,@vii.days,sweet.obey ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Ingt benda ni. teringt pula masa fitnah kes liwat DSAI...so jgn tertipu dgn muslihat perasuah..👍😊..Angkt DSAI jadi PM pru15👍👍✅✅,@jeneral_perang_007,Supreme Marikh ,1,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
hal kerja pun boleh bom..apatah lg hal lain😂,@mcflurry303,mcFlurry ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
ini lah buang moden,@mddaniell.__,mddaniell.__ ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
pakar putar alam,@saden668,user1301174878443 ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Lepas ni peguam dia akan mulakan proses untuk menyaman orang ni....macam biasa la,@mohamadpsalleh,mohamadpsalleh ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
standard kempen di mlsia.. burukkan parti lawan..,@zulherdihamzah,zulherdihamzah ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Sbb tu dia masuk PKR 😂,@7blacknight77,BlackKnight ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
SAYA CIKGU DAN SAYA PILIH PN,@jirennnn6,jiren ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Kaki auta? 😂😂😂,@hairulabdulkarim,hairulabdulkarim ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
"klu tk betul suruhlah pihak berkuasa siasat, To yg dh terang2 mengambil duit kenapa diam kan saja dn disokong",@user4595804917053,The Flying Dragon ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
"rafizi ni time² PRU dia kluaq la, mcm² formula dia bagi.. tapi semua tauk parittt😂😂",@lisapenang,miraq kemoi ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
"20 November 2022, INSYAALAH DSAI angkat sumpah sebagai PM10, YAB RAFIZI RAMLI TPM/Menteri Kewangan",@keristamingsari219,keristamingsari219 ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
apa autanya.. 😂😂,@akirazamsari,akirazamsari ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
ada lagi ka org percaya org PH ....bau hancing PRU14 tak hilang lagi ni,@bcdtua,. ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Hamcur,@ransenter499,Ran79 ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
"bila org politik bg bukti,hampa kata modal pilihanraya,bila org awam bg bukti,hampa heran lak,awat si alif ni duk fokus kat rafizi ja😇",@user5383147386760,mak2genster ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
tak pelik......ada je 26 terus jadi manager.,@pejuangipomarhean,PEJUANG IPO MARHEAN ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
"biar lah kat dia,dh tau org politik mcm mna",@user86141122346083,AAA ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
dia ni nk pilihanraya ada jela hal. mcm2 dia tau. kepala tau la dia ni,@mabaapex,🔥MABA_apex🔥 ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
dah nama pun Pakatan Harapan..mmg tgk muka pun xboleh prcaya😂😂,@brkenar,ariosBrken ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Sembang kuat level ayoh pin,@yuyu2326_,My23 ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Kelentong ke😂😂😂😂,@ahlan_ahlee.000,Budak rock dulu2 ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
di lahirkan sebagai seorang,@donanwar20,Don Anwar ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
hidup pn,@mrseven71,mrseven71 ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
pH menang DAP senang,@kuatkuat89,rosadib kosmetik dan jamu ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
btul kata mb sanusi punya fitnah smpai gg pn senget,@abdulhamid3820,abdulhamid3820 ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
@MR_GEK lipak semacey,@pilaapi,anep ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
@de'TruthChannel bukan k rafizi k3na buang drp Petronas?,@user731588594320,Akheh ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
"mudah sangat netizen terpengaruh dgn benda2 mcm ni. takut sangat ke Rafizi apa pasal😂😂 Aliff Ahmad tu x habis serang Rafizi je, mcm pelik",@plum_7171,Hana ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
aku dan kawan2 sokong Rafizi,@mohdyusri325,mohdyusri325 ,3,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
duit sakau tak berani isytihar . 19 juta selamba dia isytihar . nampak x beza? cakap banyak kalau berani isytihar la berapa billion duit pemimpin kamu,@mohdznawawi,Nawawi Zaidi ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
PHancing je dia tu,@typetope,Basith Samad ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
"itu biasa bagi Rafizi,,betoi x betoi belakang kira,,yg penting konfiden😂😂😂",@brie_paklah,BRie_222 ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
ramai pentaksub rafizi percaya🤣🤣..sbb gaya ckp meyakinkan kot..yg penting kompiden ye piji ye😅😅,@orangkedah007,Pengomen jalanan ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
bangkit semua jangan termakan lagi dgn fitnah baby dajjal.....😂😂😂😂,@zackdereacher,zackdereacher ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
scrut sama scrut biarkan jer,@untamarah,UntaMarah ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
matilanakk.🤣🤣🤣,@adelinemdyusof,adelinemdyusof ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
undi bn,@user871369376916,user871369376916 ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
lama dah tau rafizi ni kaki ken jgak😂cuma dia pndai borak dgn cnfdnt lvl yg tinggi tu rmai trpdaya😁,@drdangers3,mael_lambung ,1,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Tak de hal...ok jer..dia bukan lebai fitnah atau mat sakau..🥰,@lebaibedengung,Lebai Bedengung ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
BN sakau PN khianat spin,@kosongasma,Kosong Asma ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
kaki kelentong Rafizi nie,@user9460044494462,Angahchini05 ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Mcm2 dia kelentong org….,@dukekrish,dukekrish ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Pembelit razifi nie😂😂,@nazari6595,Nazari Abd Rahim ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
"tolong jawab macam.mana ada harta 18 juta nie,anak taikun kaya ker,",@sis_yatee68,Alam-itu-Indah ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
sape yang konon nak sebar ni mungkin keje petronas jugak tu ron 95 97,@matkaren29,matkaren ,1,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
saman la kalau berani....,@izaynshariff,Izayn Shariff ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
perkara yg paling utama Adalah istihar harta bukan mengelak..suruh pemimpin kamu istiharkan harta dahulu..,@user2169461811872,Abu hurr ,4,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
mntk izin repost bro,@mellowwww77,Mellowwww_ ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
sokong Rafizi,@uvaa7396,user81723615397 ,2,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
"Elok terus Ismail Sabri terajui jadi PMseumur hidup,kerana banyak usaha Bina baik pulih negara semula&banyak bantu kebajikanpada Rakyat terlalu banyak",@realsigns00,Real Signs ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Undi BN je la lebih konsisten dan stabil sekarang lebih nampak PM banyak Beri kebajikan diberi tak tertipu macam PH 22bulan hancing,@realsigns00,Real Signs ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
"Anwar dah bersuara tak bagi pengeluaran KWSP 2.0,Biarlah pengundi dia rugi,rugi tak apaJanji rakyat dapat suka sakit bertambah perit lagi baik",@realsigns00,Real Signs ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
22bulan Wan Azizah jadi timbalan perdana menteri&Lim Guan eng Menteri kewangan 22 bulan hancing tuan-tuan puan-puan😂,@realsigns00,Real Signs ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
Anwar jadi menteri kewangan waktu itu ekonomi merosot fakta 8tahun jadi menteri peliwat&salahgunakuasa itu baru kes penjara bukan penganiayaan,@realsigns00,Real Signs ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
PH pejuangan menipu rakyat konon penganiayaan politik padahal jadi menteri kewangan 8tahun salahgunakuasa&meliwat itu sebab dihukum penjara jadi fakta,@realsigns00,Real Signs ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
"Anwar&Najib telah berdebat apa kita dapat,Anwar bertahun-tahun jadi Ahli politik Masih mengkaji ja,tiada solusi tiada hala tuju untuk negara&rakyat",@realsigns00,Real Signs ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
"Masalah DSAI&WanAzizah ini ia hanya ikut menurut kehendak kata DAP saja,Takkan ikut kehendak penyelesaian Rakyat,Undi mereka Berdua hanya menolong DAP",@realsigns00,Real Signs ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
DSAI 8 tahun jadi Timbalan perdana menteri&menteri kewangan 1997ekonomi merosot teruk faktanya dipenjara salahguna kuasa&meliwat tiada aniaya politik,@realsigns00,Real Signs ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
"jika PH terus tadbir diwaktu covid-19 pasti sejuta lebih mati,dengan tiada peruntukan tiada langsung diberi pada Rakyat,waktu banjir kerajaan BN bantu",@realsigns00,Real Signs ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
"Alhamdulilah... Terbukti.
Terima kasih hamba Allah yg tidak mahu rakyat kena tipu oleh rafizi",@user7923520878806,user7923520878806 ,1,0,2022-11-12,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
@Rafizi kaki spin,@syadapppp_,typing... ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7164683515513064731,9894,1458,1718,2022-11-11
