comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_likes
Formula darjah satu,@dzulazrinismail,dzulazrinismail ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
sbb pmbli akn bsing tp bli jg hnggakn stock pniaga pn xckup.cba Cr pniaga lain.bkn dia ckp xpyah mkan aym ..,@fero5885,fairo95 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
mana formula biasa ada jer formula...beras mahal jgn mkn nasi adoiiiii,@shaifulridz25,Ridzshaiful ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
pakar formula sudah menggunakan formula bn skrg..😂😂😂,@umar_natpak,umar_natpak ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
kna fham mksd rfzi ny .. klau hrga naik tp smwa mc bli dgn gljo stock pn hbis2 jh .. pniaga ny akn naikkn lg hrga ..sbb pniaga akn pkir pmbli xkisah..,@fero5885,fairo95 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Inilah yg kita mahukan sebagai rakyat😂🤣,@cik_bungaa98,ᴄᴛ ꜱᴏʟᴇʜᴀʜ ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
aku pon dengar gak ni semalam... cam pelik je... bunyik dia macam Kita kena buat sendiri.... adehs,@dcove88,dcover2684 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
tp bukan ayam harga standar je ke,@m_annasf,Mohd Annas Fisol ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
dia buat sendiri ke skrip tu 😂,@aurora_haura,hilwa_haura ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Pandai cakap,@joesabut,joesabut ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Hoiii hoi ya Hoiii.... Bijak benak sungguh la menteri formula ni😂,@hishamhashim1501,ƤめӃ父ƝリQ_HISHAM ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
betul teori ekonomi dia..sesuai dgn jawatan dia..cuma rakyat mahukan penguatkuasaan dan dasar kawalan harga perlu dijalankan ..,@313badar,313Badar ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
raja formula temberang..😂,@shazrezal,💔aku yg tersakiti💔 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂mana caiiii PHBN mai dengar menteri bg formula baru ni,@iszul82,iskandar@82 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
jangan tgok video x habis...,@faizalmokhtar525,Faizal Mokhtar525 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"Great, good fact it's the reality everyone knows abt it...",@ssparklingg5,SparKlinG ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
btul tu btul sgt..,@husnihussin,Husni Hussin ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
ok...baik tuan menteri rafizi..kami makan biskut cicah air teh..sebb bukan ayam jer mahal..sayur pun dah mahal.ikan pun mahal,@sitisuhaidahibnum,ommisu ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
good idea lh......betul sgt2 apa yg dikata .....🤣🤣,@mohdalnaim8088,@RadiQ susu ais ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
semasa jadi pmbangkng dia mmg ad formula dan ianya boleh dibuat tapi bila dh jd menteri seperti ada halangan yg buatkan ianya tk boleh digunapakai,@jasni06,jasni06 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Back to basic🤣,@max_tst,Dev Max ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Bijak sgt ni,@cerezojr07,Cerezo.07 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Ini lucu level dewa punye,@mdhzfd,? ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
mcm ni pkar ekonomi,@shamchenwocs,Sham Chen Wocs ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
last2 pengguna gak salah...hahaha,@encikharris0705,Encik Harris ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Ni mesti ahmad maslan ajar ni..🤣,@faizalmusa776,faizal m~one ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
sdih dpt yb pndai mcm nie...idea bernas bg rkyt mmpuihhh🤣😅😇😇,@shahrulcaon9586,shahrulcaon9586 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"ayat dia nampak mcm bersahaja..tapi, memberi impak yg besar kepada para peniaga..😁😅",@asri_ash,ASRI_ ASH ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
aku dgn family dah start makan lobster dengan udang ketak kalau aku teringin makan ayam pun trpaksa lh pergi hotel dekat pudu tu mrah je sekor 30 je😂,@its_me.yull,Its_Miyuy. ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
sblm ni jd kerajaan skejap pon.. asyik perli rakyat balik.. dan asyik bg solusi merapu.. pdhal tugas mereka selesaikn untk kta..,@mrskunang2,sikunang-kunang ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
menteri paling bijak..,@ayakberantu6017,domayakberantu6017 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Wakaka ni formula ke,@miramaruyama,Mira Maruyama 🇲🇾🎌 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂😂😂😂hoi hoi hoi ya.........,@kuncimangga88,Muhammad Hairi Kunci Mangga ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Ada video penuh pc satu jam kah??,@malingba,MalingBa ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
aduh...,@fir73abdullah,Fir Abdullah ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"bijak gila ini yg formula yg di tunggu,mantap",@camar6449,camar6449 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
HAHAHAHAHA😂,@illusion3dartmelaka,Illusion 3d Art Museum Melaka ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
macai bersorak gembira😂😂,@haris_3887,haris_3887 ,0,0,2d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Eja ni. B-O-D-O. Apa beza Menteri Formula dengan menteri-menteri terdahulu? Tak ada. Sama ja level depa.,@cikguamzar,CikguAmzar ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
hidup lah macai 😂😂,@muhd.ikhwan1,OnePeace ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂 Bagus laa menteri ekonomi ni,@salehaizad,saleh aizad ,0,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
formula bangang camner nk turun harga,@userzk66kvjjnn,Jebat Derhaka ,0,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"boiket ayam,dging kambing..pasni makan unta",@lubokborongchina,Mat Don960 ,0,0,1w ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"sblm ini lembu,kerbau dan babi DAP boleh terbang tinggi kata PH😅😅😅",@karamsingh7055,karam singh705 ,0,0,1-7,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
So klu rkyt xska kt mnteri tu kta blh mnjauhkn dri la yer bhsa lbih cntik kta reject kn ja mnteri tu... Lbh krg cmtu la kn.. 😅😅😅😅,@nisanturbo,nisanturbo ,0,0,1-5,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
dulu ckp kerajaan boleh kawal Mase jd pembangkang...skrg ni lain plak...hancing wehhhh🤣,@kebebasan_bersuara,kebebasan_bersuara ,0,0,1-1,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂 masuk air,@kamalju5186,kamalju5186 ,0,0,2022-12-30,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"patut la ramai yg sokong rafizi,otak nye geliga",@kay33claimadvisor,kay33 ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
bijaknya... by right now 😂,@user290946850661,user290946850661 ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"What date for this msg clip?
🤔
*Main issues*
1. Tender terbuka semua projek kerajaan.
2. Turunkan #OPR
3. Turunkan harga barang",@mohdnajib127,mohdnajib127 ,1,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
apo kono kau....haaa,@manlcv7,manlcv7²¹ ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
BODOH PUNYA MENTERI...,@ejundzul,Ejun Dzul ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
macai 2 ph tak kan senyap ja... komen lah sikit,@jefrijaafar2,tiada nama ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
hahahaha 😂😂😂 cap ayam rafizi rupanya,@arif.mutaqim,Arif.arif.mutaqim ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Ahhh dia dulu kini selamanya tiada guna,@aimankaton,@1man_c@rton22 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
ubah ayat jer....😂😂😂😂😂😂,@aning.ganu,aning ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
adehhh😂😂,@ar_que91,ArQue ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
ko kawalla harga..just turunkan..ko Kan gomen.wutoh..,@mohdnazrinasir,Mohd Nazri Nasir ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
terbaik menteri....kuasa ditangan pengguna...boikot peniaga yang melampau,@kerusiku,lelaki ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
22 bulan comeback😅,@sunflowercute3,Farha Amni ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Mantap..berfikir di luar otak..😂😂😂,@mkhairie11,MOHD KHAIRI SHARUDIN ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
belum jadi mentri bedegar2 komplain..mentri lain..tp bila dia jadi mentri..lg teruk pulok..caranye..klo gtu ckp lebih bijak dr bertindak..,@umiesafiah,umiesafiah ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Perhhh terbaik x pernah pikir macam ni terbukti menteri ni terbaik,@shaaranigopeng,Shaaranigopeng ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
hahahaha....jadi pembangkang bijak dah jadi kerajaan terus jadi bodoh...🤣🤣🤣🤣🤣,@timun7196,Timun7196 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
hoi ya hoi ayam,@izwannasirmbappe,Cikgu Izwan Nasir ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Kartel 1 - 0 rakyat😂,@obi_wan_ken0bi,sos tiram ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Sy dh tgk video yg full..klu tgk sekerat2 nie mmg pemahaman dia jd lain..biasa laa nak bagi tgk salah kan..🤣🤣🤣🤣,@ticermarshh,MyStoryTbc ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
sblm jd menteri nampak bijak.. sdh jd menteri nampak sgt bodoh tu terserlah.. bersuluh lg..,@humairahaiennur,Noor anizah manaf ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Cai nak back-up payah ni....basah sampai lemas,@tiadaygmustahil,😛 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
ckp tu fkr dlu...nk suh kurangkan mkn ayam plak...akai ltk mana ni...,@mohammadhafidzfiedznhl,Mohammad Hafidz Fied ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂 baca skrip.. ntah2 ptd yg tulis😂😂😂,@gabanpower81,gabanpower81 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
dlu die kate ke org.. last2 kate2 tu kluar sbutir2 dr mulut die sendiri..,@tiktok_matpik,AFIQ ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
ni lagi yak blh pakai..mati lah rakyat,@user768159227,Ibrahim Aim ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
bila sudah memegang tampuk cubalah bagi statement yg bernas sikit...jgn la bagi idea tangkap muat je...anda adalah menteri...buat kena kecam je,@zukiezmazlan,zukiezmazlan ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
mcm tu je jwpan dia...hanat btol...sembang bagai nk runtuh langit.....haram jadah..,@apxb2,nga_wong ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Baik beli sotong,@shamsungshamsumg,sem ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
ini lah musang berbulu ayam 😂😂😂😂,@azhar5119,ⓐⓩⓗⓐⓡ5️⃣1️⃣1️⃣9️⃣ ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
hmmm betul2.. setuju.. good idea.. sebelum tu kutuk lu penjual tu.. sebelum mnjauhi peniaga tu. biaq tau aym ang Mahal. kn yb. bodooi,@shirleythauzan,kaksher ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
bila jadi menteri terus jadi bengap😆😆😆,@h_mttshop22,Hazmer Mamat ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"agaknye, bila jd menteri utk kerajaan bodoh diorg selevel kot nye ek. . .😒",@hanieaizad,Hanie Aizad ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
ehh mcm penah dengarlah fomula nim..,@1hazim3,@hazim ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
cap ayam,@kurtcobain452,kurtcobain2107 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
makan lembu satu hari satu ekor kena,@mhdjeffkelate,mhdjeffkelate ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
bagi video full. jgn cut.,@koyakder,kakiBall ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
akhir zaman....pemimpin yg bodoh akn disanjung...😂,@eijamnaem,eijamnaem ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
apa nasib dpt menteri bodoh,@amirhashim88,Amirhashim88 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"@anwaribrahimofficial ..PM, rafizi ni takda solution yg lebih baik ke?",@panglimasgmati,Panglima_sg mati ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
hahahha...😂😂😂..ini olang terlalu cerdik,@keezz33,KEEZZ33 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"sabar semua...kena hadap lg 4 tahun utk mengetahui lagi formula2 ajaib rafizi...Terbaik la pengundi Pondan, eh Pandan👌🤭",@the_jejari,The_Jejari ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
dalam kelas ekonomi ni..hahahaah..,@nalsah7,Nalsah ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
minyak apa cerita ..??,@ke_roll,ayerr_ ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
terkesima saya. bijaksana. bijaksini. bijaksitu.. idea bernas.. mabemabelessss.. hoorayyyyyyyyyyyy😂😂,@en.sobri,mr. sobri ,0,0,2022-12-31,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Exco Formula,@dincowboy6,dincowboy6 ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Paan tek.....lu lah,@MS4wLjABAAAAa2hSmWt8unu-xwGyTTeffv-iGqyL0PCDjMCH0m2MWe39sX10C92ZXNbzemf6P4eL,Zainudean Dean ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
bangang..,@sharizalyacob,sharizalyacob ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
bijaknya dia.....LG mangkok Dr menteri dulu 🤣🤣🤣,@zukiismail985,zukiismail985 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
mn formula.,@donzuandemarco,donzuandemarco ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
wow cerdiknya menteqi mna nie😂😂,@suhanisnafizah,suhanis_.nafizah ,58,0,2022-12-23,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
@anuaribrahim_fans @anwaribrahimofficial @pmxbuatapaharini @penyokongpakatanharapan @pakatanharapanfans,@sharulashmawi,Awie ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
ni lah menteri pakar ekonomi@pakar formula One formula Two..zzz,@mohd_aqil94,aqil ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
he is applying simple economics. supply n demand. nothing wrong with what he is saying.,@lastknight77,Dark Knight ,0,0,2022-12-30,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
🥰,@lemon0_eh,mat yo yo ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
@Rafizi,@anonymous_uitm,Anonymous_UiTM ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂,@azmimie06,Azmi Mie ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
kesian hang ....level mna ni....aduhaiiiii😭😭,@pdkkaklongema,EmaHana🥰🥰🥰 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😅😅😅,@fuadproton,Fuad Proton ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
xda ape yg murah skg ni... gaji menteri je masih menaik... sama je mnteri jaga tekak sendiri,@imammudawahid,Ir Warhead ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Penat,@waniwarni495,Wani Warni495 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂,@mr.slumber,Mr. Slumber ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Level aku je idea dia,@aqilrosedi,AqilRosedi ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂,@nashrara1111,nashrara ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂😂😂😂😂😂😂😂,@nikdafyzarafarhanshazriq,nikdafyzarafarhanshahzriq ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
kenapa gov bgtw lmbt pasal benda nie..sy baru tau skrg..,@fznbkr,muhammad faizal ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂😂😂,@abdkhalix,abdulkhaliq ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"#jgnmknayam
🤣🤣🤣🤣😂😂😂😂😁😁😁😁😅😅😅",@pokerface6066,Pokerface ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂😂,@nordayu,dayudayu18 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂😂😂,@masterazharmohdis,masterazharmohdis ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@tunbijasura,TunBijasura ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
🤣🤣🤣🤣🤪🤪🤪🤪🥴🥴🥴,@ezora8899,ezora8899 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂😂,@sangkelembai78,SangKelembai78 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😅😅,@wnylogisticlgk,WNYLOGISTICLGK ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂,@hakim_hak19,hak Hakim ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"lain kali dgr smpai habis, bukan amik video sekerat2...😂😂😂",@naim.baik,naim.rashid ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
mohon tgok video penoh..,@brotoyou97,brotoyou ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"dlu kte telo mhl kurgkan mkn telo,skg ayam mhl suro kurgkan mkn ayam pulak? ini siyes lawak! 🤣🤣🤣",@izaaizaiza5,izaaiza90 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😅,@eilayie,eilayie ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Saye pusing lapiji,@yourworst404,yourworst404 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
