comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_likes,video_comments,video_shared
@WAKIL RAKYAT NETIZEN OFFICIALL Boleh explain tentang statement nie 😊,@n.symmieee,NurSyamimi ツ ,0,0,1d ago ,2023-01-28,29K,1243,2799
Kena baca berita full. Dia tk ckp boleh bawa keluar,@fadillahsyafit3,Syafitri ,0,0,1d ago ,2023-01-28,29K,1243,2799
👍🏻,@qiyahya,aqilah yahya ,0,0,1d ago ,2023-01-28,29K,1243,2799
@a q i l n a i m @🕴️MR AFIQ🕴️ @,@dxnish_80,Ultraman Tiga ,0,0,1d ago ,2023-01-28,29K,1243,2799
@🍑 𝕵𝖊𝖘𝖘 𝕵𝖆𝖎𝖙𝖞 🍑,@tulunsabeh,𝐤𝐚𝐠𝐚𝐥𝐨𝐢 ,1,0,1d ago ,2023-01-28,29K,1243,2799
@Seketul Asri,@zatulhaha_,zatulhaha ,0,0,1d ago ,2023-01-28,29K,1243,2799
👍👍👍👍👍👍,@khairol_amilin,khairul ,0,0,1d ago ,2023-01-28,29K,1243,2799
Bagi yg berapa tahu bekerja?? Penjawat awam boleh ke,@wawawais_,Uwaiswa_ ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Aizuddin Azhar,@nnuizzah,نويززاه🤍 ,1,0,1d ago ,2023-01-28,29K,1243,2799
👍👍👍💪💪❤️🌹,@alang010574,alang010574 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@_aadinnnn,@_afiiii,Afiiii ,0,0,1d ago ,2023-01-28,29K,1243,2799
@mohdidzwanahmad,@finah829,Harfinah ,0,0,1d ago ,2023-01-28,29K,1243,2799
@John wick,@_ismeekoyonahmadsukor,_ismeekoyonahmdsukor ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Mohd_Farihin,@notangelgirl_,Mrs_ ,0,0,1d ago ,2023-01-28,29K,1243,2799
@notboys8,@vathy87,Vathy ,0,0,1d ago ,2023-01-28,29K,1243,2799
insyaallah lulus,@rodyrodymohd,Rody Rodymohd ,0,0,1d ago ,2023-01-28,29K,1243,2799
🤣🤣🤣🤣🤣🤣🤣,@shamsudin632,sham putra ❤️ ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Ayueee,@nurzusyela,piya ,0,0,1d ago ,2023-01-28,29K,1243,2799
@bossded,@iamnisa27,누라니사_ 奴拉妮洒_NISA ® ,0,0,1d ago ,2023-01-28,29K,1243,2799
kilang tampat saya kerja pun macam tu tiada ot,@user7646941050092,ana jainah ,0,0,1d ago ,2023-01-28,29K,1243,2799
Jangan jadi batu api wei,@fongleong10,Fong Leong10 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@vebelly_ac,@jackguinness09,newGENERATION ,0,0,1d ago ,2023-01-28,29K,1243,2799
"JD pencarum kpd badan yg kononnya menjaga kebajikkan Dan masa depan,kwsp hanya menjaga poket mereka demi keuntungan pelaburan",@chongwi80,Chongwi80_Official ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Rsyidah Rzib,@muhammad_stylo93,Muhammad Stylo ,1,0,1d ago ,2023-01-28,29K,1243,2799
sokong,@zalehaabdhamid0,Zaleha Abd Hamid ,0,0,1d ago ,2023-01-28,29K,1243,2799
betul..terus kan mendesak..tak lama dh tu...Pm akan mengalah jga seperti yg sebelum ni..,@asliendamohammad,As Lienda Mohammad ,0,0,1d ago ,2023-01-28,29K,1243,2799
"10k one off , 30k one off, 50k one off. Settle masalah pencarum.",@tenangsudah,apip ,0,0,1d ago ,2023-01-28,29K,1243,2799
#kwspbesasar#byk yg nk settle...,@kck468,khairulzidachekassim@kck ,0,0,1d ago ,2023-01-28,29K,1243,2799
@syahmywhutt,@iskandardmybleaugustine,𝙄𝙨𝙠𝙖𝙣𝙙𝙖𝙧.dzulkarnain ,0,0,1d ago ,2023-01-28,29K,1243,2799
@fahmyalfateh,@iskandardmybleaugustine,𝙄𝙨𝙠𝙖𝙣𝙙𝙖𝙧.dzulkarnain ,0,0,1d ago ,2023-01-28,29K,1243,2799
🥰🥰,@kevishmani,kevishmani ,0,0,1d ago ,2023-01-28,29K,1243,2799
👍🏻👍🏻👍🏻,@_syfnzaina,Aienaa🧬 ,0,0,1d ago ,2023-01-28,29K,1243,2799
Skemm,@melissaedoraaaa,Rara Edoraa♥️ ,0,0,1d ago ,2023-01-28,29K,1243,2799
@syamirabdullah84,@miemiie96,𝓜𝓲𝓶𝓲 𝓦𝓪𝓱𝓲𝓭𝓪𝓱 🫧 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Dania shafikah 🤍 @lelaa . @MARCH yuhu,@xxxused,xx ,0,0,1d ago ,2023-01-28,29K,1243,2799
"teruskn, Aku NK keluarkn sikit je lps byr hutng skit pun xpe dh",@user2758739529604,aj_4airmax90 ,0,0,1d ago ,2023-01-28,29K,1243,2799
saya dah pergi tmpat kwsp tapi mana ada kwsp dikeluarkan .. buat penat jaa kalau p tunggu last2 apa pon tak adaa ..😏😏,@nurulsyah1118,syahwira❣️ ,0,0,1d ago ,2023-01-28,29K,1243,2799
@aishah yazib,@balqisiqnada,Balqis kentang 🥔 ,0,0,1d ago ,2023-01-28,29K,1243,2799
Kerajaan tak ada duit nak bayar tu macam2 bagi alasan 😂😂😂,@eppy_zr,zR ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Roxx 😳,@syahidatulyasmin,Syahidatulyasmin ,0,0,1d ago ,2023-01-28,29K,1243,2799
bukan tk fikir tua .takut tk Smpai hari tua ..KWSP bersasar,@zaleha275,zaleha275 ,0,0,1d ago ,2023-01-28,29K,1243,2799
mcm mana nk mohon?,@aiyda.yap,aiydah🌼 ,0,0,2d ago ,2023-01-28,29K,1243,2799
@cikwahida00_,@nabilahr2728,NaBiLaHjUhArDi ,0,0,2d ago ,2023-01-28,29K,1243,2799
@yeebinsharky @stanleyhelzer @edwinwan173,@m.r.b.m,Luffy ,1,0,2d ago ,2023-01-28,29K,1243,2799
@mrsexy438,@manjakalidia22,ManjaEmpire ,0,0,2d ago ,2023-01-28,29K,1243,2799
#kwspbersasar/50koneoff,@azlinaalia,azlinaalia ,0,0,2d ago ,2023-01-28,29K,1243,2799
@_lee1997,@mrulee_,mirulee🍂🇲🇾 ,0,0,2d ago ,2023-01-28,29K,1243,2799
30k cpt wang kita bkn wang kerajaan.,@shhan9510,user9590357977654 ,0,0,2d ago ,2023-01-28,29K,1243,2799
@alviroviro @mackronmaj @boltatuu,@adieq97,C Ren ,1,0,2d ago ,2023-01-28,29K,1243,2799
@tiesepi,@azlinzah,azlinzah ,0,0,2d ago ,2023-01-28,29K,1243,2799
@Abdul Alim @hanif3044,@makkauhijau901,Mak kau hijau ,0,0,2d ago ,2023-01-28,29K,1243,2799
@Afh,@enooioi,ENO OIOI🎟️ ,0,0,2d ago ,2023-01-28,29K,1243,2799
semua orang tengah memerlukan . baik ade bini dan bujang yang menjadi tulang belakang family . luluskan jelah,@citongfizi,⚔️CITONG⚔️ ,0,0,2d ago ,2023-01-28,29K,1243,2799
KMK perlu kwsp,@akif.0000,Akif.0000 ,0,0,2d ago ,2023-01-28,29K,1243,2799
@abglongtimdrafiii,@ethcartris,💚Si Ondu💚 ,1,0,2d ago ,2023-01-28,29K,1243,2799
@ㅈ🎌ＢＯＹ ＰＥＮＤＥＫ🎌ㅈ,@sisterbear_01,ChiyLaa Bizz ,0,0,4h ago ,2023-01-28,29K,1243,2799
@momoland2909,@pansievun,pan sie vun ,0,0,6h ago ,2023-01-28,29K,1243,2799
@__radz___,@itsunaes_,itsUnaes_ ,0,0,23h ago ,2023-01-28,29K,1243,2799
@яυвнααѕнιηι 🎭 😳,@_tiaraaa24,Tiaraaaa ,1,0,1d ago ,2023-01-28,29K,1243,2799
@👉C!K Ek!N👈,@kentangputar019,𝄢𝓑𝓲𝓮𝓫𝓲𝓮𝔂𝓼𝄢 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@syawalinaaina_,@itsmeyutt_,shreena_🙈 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Farhanim Mustaffa,@ishh_sinn,Muhammadsinn❤️ ,0,0,1d ago ,2023-01-28,29K,1243,2799
@kucing garong,@nzaalee,Nzaa.lee ,0,0,1d ago ,2023-01-28,29K,1243,2799
@mhmmdftree.fi,@thaniiatan6,𝓑𝓪𝓫𝓲𝓮𝓼 𝓢𝓬𝓸𝓻𝓹𝓲𝓸 ♏✨ ,0,0,1d ago ,2023-01-28,29K,1243,2799
@ammiieeraa,@aliesadhraa_,a.adhraa🤍 ,1,0,1d ago ,2023-01-28,29K,1243,2799
@MocSuoz7,@tylarahadi,Tyla ,0,0,1d ago ,2023-01-28,29K,1243,2799
@zal,@zuryssii,zury ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Fatima Whardya Tan Ensano,@blinksyafiza,syafiza31_ ,0,0,1d ago ,2023-01-28,29K,1243,2799
@chartzasang,@ainafarhanah_,Farhanah_ ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Colonelbeger,@eibbed1006,DebBiE ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Azwari Karim,@sitinuratiqah93,Atiqah ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Umi Aidan,@iyellqt,Kinifap ,0,0,1d ago ,2023-01-28,29K,1243,2799
@raramikayla1,@kmkkhan03,KmkKhan143 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@dyhh 🫦,@nissyapykah,尼夏 ꨄ ,0,0,1d ago ,2023-01-28,29K,1243,2799
@ranggipinocchio,@nradele21,NrAdel🌼 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@proxman_69,@dayangskizohh,Dayang rambainah ,0,0,1d ago ,2023-01-28,29K,1243,2799
@nurulnaz238,@nierasam7,𓆩 ♡ 𓆪 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@🥸,@moshimoshimaru,Miss.atin ,0,0,1d ago ,2023-01-28,29K,1243,2799
@sehawanchik,@dlove134,D’LOVE♥️ ,1,0,1d ago ,2023-01-28,29K,1243,2799
@awie_0221,@abi_av21,❤️ Mrs AV ❤️ ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Ra.,@nrfatyhahh,notyours🦋 ,0,0,2d ago ,2023-01-28,29K,1243,2799
@Emy 🔫,@ahbunnnnn,Zulkarnain Zailan ,0,0,2d ago ,2023-01-28,29K,1243,2799
@Apih,@nursabiha_,Bieha🎀 ,0,0,2d ago ,2023-01-28,29K,1243,2799
@nfkz7,@shefarra,🌷🌷farra_🌸 ,0,0,2d ago ,2023-01-28,29K,1243,2799
@zie radzi 😂,@sizuekaa,_sizuekaa ♥ ,0,0,2d ago ,2023-01-28,29K,1243,2799
@Jut,@ruru906,Ruru ,0,0,2d ago ,2023-01-28,29K,1243,2799
@𝒷𝒶𝒷𝓎 𝒸𝒶𝑜𝓃 ♡ @Yayos beno ke ni😳,@shiraa.mad,Shiraa ,0,0,2d ago ,2023-01-28,29K,1243,2799
Tak pasti jgn kongsi😳,@__are..in__,@nur_ain ,0,0,21h ago ,2023-01-28,29K,1243,2799
"Setiap orang struggle cara masing2 . Bukannya gov kata wajib keluar , taknak keluarkan simpan sampai tua,yg keluarkan ,jimat jimatlah. Mudah !",@ikhlaskerana_sayang,SAYANG💕 ,0,0,23h ago ,2023-01-28,29K,1243,2799
"bersasar dh knp pla,.xyah lah nk letak syarat bersasar mcm ni,rakyat skrg dh semakin miskin nk hidup pn semakin keras,plss faham kehidupan rakyat 🥺",@aylaprincess615,aylaprincess615 ,0,0,23h ago ,2023-01-28,29K,1243,2799
xpyh fikir hari tua.tah sempat ke tak nk smpi tua.mcm2 bncana alam.bumi arab pon dah hijau.hope dpt kluar la kwsp tu,@iamniz23,Nizlinda niz ,0,0,1d ago ,2023-01-28,29K,1243,2799
jgn fikir masa depan pencarum la oii. org tgh sesak sekarang. perlu kan duit tu nk bayar hutang2. tolong la lulus kan @anwaribrahimofficial,@yedddd769,Muhd Zahid ,0,0,1d ago ,2023-01-28,29K,1243,2799
"Jiran aku, lg setahun nk pencen. Tak sempat rase duit pencen dia meninggal dunia. Alih2 adik beradik dia yg dapat 😂",@miraemaira,Me myself & i ,0,0,1d ago ,2023-01-28,29K,1243,2799
harap yg keluar tu guna untuk kegunaan ya..bukan kehendak 😂 walaupun duit korang jimat2 la skit..,@mr_ahpooiii,olan the type writer ,0,0,1d ago ,2023-01-28,29K,1243,2799
Harga brg kerajaan pun x leh nak control. Semua rakyat yg tnggung. Rakyat mintak duit simpanan sndr bukan duit kerajaan pon😏,@ecah3460,ecah3460 ,0,0,1d ago ,2023-01-28,29K,1243,2799
Org jb ramai dilanda banjir . Luluskan jelaa kan senang . Nk bg bantuan yg cenonet tu mana cukup dengn bnyk brng yg rosak aiyoo,@franziha22,Ferrero🦄 ,1,0,1d ago ,2023-01-28,29K,1243,2799
Duk simpan hari tua.. dah tua nnti komitmen tak banyak dahh.. anak dah besar2.. sekarang laa nak guna punn.. komitmen bersepahhh,@syahirabasri98,Syahira Basri ,0,0,1d ago ,2023-01-28,29K,1243,2799
Bukan tak fikir pasal Hari Tua...takut tak sampai Tua sudah jadi nyayuk sebab stress hutang dikeliling .tolong luluskan kwsp bersasar secepat mungkin,@user4218628813837,user4218628813837 ,0,0,1d ago ,2023-01-28,29K,1243,2799
Haven’t see chinese propose to come out their KWSP…poor u,@syuxr,February ,0,0,1d ago ,2023-01-28,29K,1243,2799
luluskan dulu jgn bagi harapan palsu je,@anisahs1234,Anisahs ,0,0,1d ago ,2023-01-28,29K,1243,2799
"Duit sendiri pun susah nk keluarkn,,,,mcm mengemis ape yg ade dlm fikiran diaorng tak tahu lh,,,,,fikir lh rakyat juga Jgn pentingkan diri sendiri jer",@user8635619860986,Siti ,0,0,1d ago ,2023-01-28,29K,1243,2799
Haha 😂 ramai nau nak keluarkan😂 tk mnybar😂 pdhal sblum pkp dh tentukan umur 55 bru boleh keluar ttba bila bole kluar wktu pkp and skrang tk mnybor,@wanz57_,Wan🤡 ,0,0,1d ago ,2023-01-28,29K,1243,2799
"yg korg tau, keluarkan duit.
yg korg tktau, kadar inflasi boleh naik mengejut sbb cash flow naik mendadak. 🗿",@sylenism,Kumisun ,0,0,1d ago ,2023-01-28,29K,1243,2799
"Nak kuar duit sendiri macam mintak sedekah je kome weh,tak yah la mintak jawapan pasti TIDAK",@makemesmile82,Hijablover ,0,0,1d ago ,2023-01-28,29K,1243,2799
cpt2kn lh luluskan.. kos sara hidup meningkat gile2.. dgn kos elektrik lagi.. mcanak smpai 300 walhal tak pkai byk mne,@rayyanzhafran_,PUTERI BORNEO ,0,0,1d ago ,2023-01-28,29K,1243,2799
lepaskan je lah duit kami,@ruhaizat91,Rohaizad Ghazali ,0,0,1d ago ,2023-01-28,29K,1243,2799
kenapa lama sangat prosesnya?!! tau x rakyat2 kat luar sana hidup makin2 melarat & mendesak.. x pikir ker apa??!!!,@user3362731041155,user3362731041155 ,0,0,1d ago ,2023-01-28,29K,1243,2799
"kalau duit dlm kwsp dh habis, nk mintak kt sapa plk? nk harapkan duit kerajaan? mimpilah 😂.",@freedmatchless,Fitri ,0,0,1d ago ,2023-01-28,29K,1243,2799
"@anwaribrahimofficial PM10, kami rakyat marhain ni makin lama makin pasir hutang piutang byk!! harap anda dpt bantu kami!!!!!",@beduk69,𝘼𝙗𝙖𝙣𝙜𝘽𝙚𝙨𝙩! ,0,0,1d ago ,2023-01-28,29K,1243,2799
"Jgn byk sgt iklan,bg tarikh bila dptnya,kan senang?iklan je dh bebulan2,dpt tak pun",@user9147580415223,user9147580415223 ,0,0,1d ago ,2023-01-28,29K,1243,2799
yg mana dah bajet kaya tu. xyah nasihat org sngt. ramai lg yg memerlukan bt masa skrg. sbb itu pilihan bukan paksaan . terima ✅,@yiecyoy,Muhd Sabri ,0,0,1d ago ,2023-01-28,29K,1243,2799
jgn sampai jadi mcm negara luar ja .. menteri dihumban dalam tong sampah 😁,@kiroro238,Insan Biasa ,0,0,1d ago ,2023-01-28,29K,1243,2799
"Diberi betis, mau paha, diberi paha, mau satu badan. Hujung2 masa tua menangis. Harap anak, anak pun ada komitmen sndri🙂",@accloutz,Carlos ,0,0,1d ago ,2023-01-28,29K,1243,2799
"Kalau aku tkdr mslh klu pencarum nak keluarkan duit sndri, sbb kos hidup skrg. Yg x setuju, korang pnya hal. Jgn fikir diri sndri. Fikir org lain gak.",@littleswan21,🦢LIL SWAN🦢 ,1,0,1d ago ,2023-01-28,29K,1243,2799
benda boleh kuar kuarkan jew,@shahzam366,user7986098087468 ,0,0,1d ago ,2023-01-28,29K,1243,2799
Belum tentu umur panjang nk tunggu 50 tahun 😅tk merasa lha,@budaktoxic_,BudakToxic_ ,0,0,1d ago ,2023-01-28,29K,1243,2799
Boleh dah kot keluarkan sisa baki keledak yg mna km ada tu @Ikhmalibrahimm,@yunaaa4_,yunaaa🕊 ,0,0,2d ago ,2023-01-28,29K,1243,2799
Betul penat sudah tunggu,@samoyong22,Sam846 ,0,0,1d ago ,2023-01-28,29K,1243,2799
sokong duit kita......kasi keluar lah.......kita undi ph..tapi ph support la kita kasi keluar kwsp,@browneye4002,krish ,0,0,1d ago ,2023-01-28,29K,1243,2799
