comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link
lama tahu dh.sbb tu lah xsokong ph.pas terbaik,@user2876706956612,Murobbi ,1,0,1d ago ,2023-02-04,https://www.tiktok.com/@bendabetul/video/7194750017557597466,11.7K,1370,1025,2023-1-31,175.1K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oU9Eh1l7oEAKAEYwxTI3DrfcBdhYnHt4ASBMzi~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/f5831d8e46af4cf5823adbdf9793a0d3.image?x-expires=1675530000&x-signature=GXF%2FeiXg3waza3kpe72oa4ryuh4%3D
gaji x bape penting... pangkat tu penting...,@ayie.azwan,⫍ ⃢👁ܫ👁⃢ ⫎ Mr. Ayie Azwan ,1,0,1d ago ,2023-02-04,https://www.tiktok.com/@bendabetul/video/7194750017557597466,11.7K,1370,1025,2023-1-31,175.1K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oU9Eh1l7oEAKAEYwxTI3DrfcBdhYnHt4ASBMzi~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/f5831d8e46af4cf5823adbdf9793a0d3.image?x-expires=1675530000&x-signature=GXF%2FeiXg3waza3kpe72oa4ryuh4%3D
bnda betul,@aqiradirafira,Aqiradirafira ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@bendabetul/video/7194750017557597466,11.7K,1370,1025,2023-1-31,175.1K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oU9Eh1l7oEAKAEYwxTI3DrfcBdhYnHt4ASBMzi~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/f5831d8e46af4cf5823adbdf9793a0d3.image?x-expires=1675530000&x-signature=GXF%2FeiXg3waza3kpe72oa4ryuh4%3D
abisss larrr,@anisahhasan665,anisahhasan665 ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@bendabetul/video/7194750017557597466,11.7K,1370,1025,2023-1-31,175.1K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oU9Eh1l7oEAKAEYwxTI3DrfcBdhYnHt4ASBMzi~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/f5831d8e46af4cf5823adbdf9793a0d3.image?x-expires=1675530000&x-signature=GXF%2FeiXg3waza3kpe72oa4ryuh4%3D
😌😌😌,@azwaaris591,azwaaris591 ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@bendabetul/video/7194750017557597466,11.7K,1370,1025,2023-1-31,175.1K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oU9Eh1l7oEAKAEYwxTI3DrfcBdhYnHt4ASBMzi~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/f5831d8e46af4cf5823adbdf9793a0d3.image?x-expires=1675530000&x-signature=GXF%2FeiXg3waza3kpe72oa4ryuh4%3D
Nohhhh.......taukkkk......😂😂😂,@aboihasbullah,aboihasbullah ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@bendabetul/video/7194750017557597466,11.7K,1370,1025,2023-1-31,175.1K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oU9Eh1l7oEAKAEYwxTI3DrfcBdhYnHt4ASBMzi~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/f5831d8e46af4cf5823adbdf9793a0d3.image?x-expires=1675530000&x-signature=GXF%2FeiXg3waza3kpe72oa4ryuh4%3D
😂😂😂 pelik² je,@maizatulasida,maizatulasidasams ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@bendabetul/video/7194750017557597466,11.7K,1370,1025,2023-1-31,175.1K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oU9Eh1l7oEAKAEYwxTI3DrfcBdhYnHt4ASBMzi~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/f5831d8e46af4cf5823adbdf9793a0d3.image?x-expires=1675530000&x-signature=GXF%2FeiXg3waza3kpe72oa4ryuh4%3D
Ya betul. Mereka yang janji macam2. Tapi mereka juga yang mungkiri.,@aiman_hakim_sh,Aiman_Hakim_SH ,1,0,1d ago ,2023-02-04,https://www.tiktok.com/@bendabetul/video/7194750017557597466,11.7K,1370,1025,2023-1-31,175.1K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oU9Eh1l7oEAKAEYwxTI3DrfcBdhYnHt4ASBMzi~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/f5831d8e46af4cf5823adbdf9793a0d3.image?x-expires=1675530000&x-signature=GXF%2FeiXg3waza3kpe72oa4ryuh4%3D
kerajaan anak beranak,@cobra_6111,cobra chan ,1,0,1d ago ,2023-02-04,https://www.tiktok.com/@bendabetul/video/7194750017557597466,11.7K,1370,1025,2023-1-31,175.1K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oU9Eh1l7oEAKAEYwxTI3DrfcBdhYnHt4ASBMzi~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/f5831d8e46af4cf5823adbdf9793a0d3.image?x-expires=1675530000&x-signature=GXF%2FeiXg3waza3kpe72oa4ryuh4%3D
dah cakap jangan undi dia di pergi undi hahaha makan basah kepala😂,@khairulnadzmii,khairulnadzmi299 ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@bendabetul/video/7194750017557597466,11.7K,1370,1025,2023-1-31,175.1K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oU9Eh1l7oEAKAEYwxTI3DrfcBdhYnHt4ASBMzi~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/f5831d8e46af4cf5823adbdf9793a0d3.image?x-expires=1675530000&x-signature=GXF%2FeiXg3waza3kpe72oa4ryuh4%3D
