comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
15k kedai tapi xde list pun.. at least bagi la list tempt esok nk serbu,@farid.adli,farid.adli ,4,2,20h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Alhamdulillah..,@chanhonam_90,Chan Ho Nam ,0,0,10h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
ahahahah comel menteri tak menteri masuk dgn mydin mmg kena pakaa buat tiktok 😂,@lempengcheese,hahahahahah ,0,0,20h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
terbaik kerajaan perpaduan,@dzulhilmiosman,jon jenin ,4,0,21h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
terima kasih mydin... 👍,@abdghafar_muhamad,AbdGhafar_Muhamad ,2,0,22h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
terima kasih YBM & Dato' serta Mydin.. Kami menghargai apa yg dibuat ini. moga Allah merahmati.,@gomoregi,KedeiiMeraki ,0,0,22h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
🥰🥰🥰🥰🥰 allahu akbar trbaikkk,@ketupatlemang00,hambaAllah ,1,0,22h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Terrbaik Mydin dan Terbaik HARAPAN,@newbietiktok001,newbietiktok001 ,2,0,22h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Alhamduliah sangat membantu para pekerja Macam saya kerja kdai ade menu murah,@farahmaylove29,farah ,2,0,22h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
👍🏼👍🏼,@aizam1109,aizam1109 ,0,0,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
alhamdulillah,@amk.kubangkerian,AMK KUBANG KERIAN ,3,0,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
dlm menu rahmah tu da kelah x?😁😁,@pakubumi44,user7619389055811 ,0,1,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
"menu aku dok beli, nasi + ayam baru RM4.50..hihi..",@cyborg83_zxm,cyborg83 ZXM ,0,6,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Wangsa maju xder mydin..tambang Naik grab g sner sama mkn kt area sni.. 😂😂,@azliainie,Azli Ainie ,0,0,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
"Yes....harga ayam, telur,ikan dan sayuran automatik akan turun ke paras paling rendah😁",@thereallastsamurai,Mr.M ,4,1,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
tak nak bangkang lg ke😂😂,@pemerikumang,Pemeri Kumang ,0,0,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Terbaik semua menteri pmx.. moga malaysia sentiasa dlm rahmah 🥰,@su.fi_heaven,Daenarys ,3,0,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Gapo maksud Rahmah,@deen_z76,din ,1,0,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
"MADANI ❌
MYDIN ✔️",@nzffr,Nik ,2,3,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
"Steady Mydin.,nk tnya bila nk buat wayang di Mydin terbesar di Malaysia",@potato_hybrid,Myrull✨ ,3,0,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
edit la lagu pusing pala ku pusing mama muda yang putar putar tangan tu baru kena dengan 5 rungit😅,@sampaijumpa15,sampai jumpa ,0,0,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
"alhamdulillah,walaun yg lbih2 nnti😂😂",@angahshahrir,angahshahrir ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Menu Rakyat 1 Malaysia. 👍🏻,@sufieyan,Muhammad Sufian ,1,2,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Maybe one day ppl will eat White Rice with banjir curry,@fongleong10,Fong Leong10 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
