comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
"sape nk berjimat boleh beli menu rahmah, sape xnak, beli lauk lain 👍🏻👍🏻👍🏻👍🏻",@gitusokmo,--%shim%-- ,0,0,26m ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
turunkan harga barang ! faham tak harga barang .,@abeejadd,ijadtakrilek⚡️ ,1,0,27m ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
"Tak perlu lh menu rahmah ni, turun kn harga telur, ayam.. Lbih pd rahmatullah pd kite...",@insanbiasa317,Insan biasa ,1,0,48m ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
Dkt kuala nerus ganu ..ada nasi badjet 2.50 … tak yah sebut rahmah … kerajaan kasi turun harga barang lah .. rakyat tau masak sendiri ler huhuhu,@lantinorockerss,Razlan Dato Sulaiman ,0,0,50m ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
Tak akan 3 waktu makan hari2 nak makan kat luar.. Daripada buat ini control brg asas rakyat..,@reyz_walldecorexpert,Reyz_StyloWallDecor ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
Suh menteri2 mkn menu nih hari2 ok x?,@mr.kambing2u,KAMBING PERAP BORNEO ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
harap hampir dgn kampus anak aku..🥺,@allaiallai7,🐈 𝒜𝓁𝓁𝒶𝒾 𝒶𝓁𝓁𝒶𝒾 🐈 ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
buat kat kolej please😌,@mirajemi0,mira jemi ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
Terima kasih kepada pihak yang terlibat . Moga malaysia akan terus maju .,@hasmieinthestu5,hasmieinthestu5 ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
di SARAWAK bila....,@ancisj,LycisJ ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
penjual nasi bajet dah buat dulu dari kerajaan,@nany7882,🌸Nurani_7882🌸 ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
walaun custemer tetap😂😂😂,@aremin720,aremin720 ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
perusaha kecil mcm mna pulakkk...???,@capt_nick17,capt_nick17 ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
walaun PAS mesti koyak,@sasukey69,Irwan Mas 🍁 ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
Lawak btol la kerajaan nie...Time kempen borak harga brng auto turun lps menang harga tetap naik dah bole plak tentu harga mkan plak tu😂😂😂😂,@mjkazuya,Muhammadjeffri Muham ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
dr dulu mmg sy makan 1 lauk 1 sayur dan nasi plus air kosong. portion pun ngam2. harga RM5 je. Tak kecoh lak rahmah ke rosmah ke.😂 bukan sbb pmx pun.,@ybtiktokmy,ybtiktokmy ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
"Tpi jgn nnti ada viral masak dlm tu ada ulat la,ada kepala tikus,ayam tk masak la apalah! Masak betul2 yela bnda murah org ala qadha kadang2",@riunamikaze_,Riu Namikaze ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
Y not Ah siang atau jouhi cau la?.. rahmah🤦(sample),@lanunshah,lanunshah ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
bagus..tolong buat kat kedai semua bangsa.,@kumaresanjoe,kumaresan ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
menemuramahmenuramah,@idollasonic,𝚜𝚘𝚗𝚒𝚌 ꙰꙰꙰꙰꙰꙰꙰🦔 ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
tolong buat kat poli saya bang,@asymengarut,ahmadkoloni1 ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
harap kualiti terjaga,@ken.api8,ken.api8 ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
Persoalannya.. Siapa Rahmah?,@cik.shinchan21,Cik.Shinchan ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
xsampai sebulan je tu,@vac99999,Vac ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
mydin juga la yg kene selesaikan kerja menteri ni,@ngantolazz,NgantoLazz ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
rahmah tu sapa...konfiuz sat...popular nama rahmah,@umiera1994,🍤Cikgu Chubby🍤 ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
