comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link,sentiment,video_caption
DSAI pemimpin islam sejati terhebat di malaysia dan dunia. Semoga Allah memberi kejayaan pada kerajaan madani ini. Amin ya Allah. Allahuakbar,@armanmdyasin,armanmdyasin ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
DSAI Terbaik,@user4595804917053,The Flying Dragon ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
lzzah pernah berjanji dgn kami Penang sg batu akan pertahankan tambak laut kawasan PPS,@azliarin7,AZLI KAY ,0,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,neutral,test
uish.klo nak penjimatan.baik pecat menteri yg ada.ltk anak beranak nuar tanpa gaji.,@jimanciktom,Azim85 ,0,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
baguslah....kecuali orang yg ada niat nak menipu shj tak setuju....,@hilmibiohealth,MOHINO ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
tebaik dh beribu2 thn ada korni2 ajer yg dpt bejuta2 smpi bwk nak bini bjln2 kuar negara.tanah beratus2 ekar umah dpt byk lot2.bini 2.tebaik nurul 😍,@jolynlime,jolyn lime ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,neutral,test
"elok la tu sebelum ada walaun yg suka aniaya org adalah lebih baik.PMX berjaga2, spe lg dy nk percaya lebih selain ank bini nya yg mmg ahli politik",@sir_rahimj,rahimj😎 ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
Nurul Izzah TERBAIK...💪💪💪,@myhaizan,Haizan Hassan265 ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
la pecat la menteri lain. suruh family depa ja pegang negara,@dwarungkakatie,Warung Kak Atie Official 🌈🌴 ,0,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
terbaik utk Malaysia...hamlau kancing gg jelahh😂😂😂,@azwaariffin87,azwaariffin87 ,0,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
sakit ati nape,@martekanakareka,martekana martekana ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
kita Jagan jadi bodoh kita nak Malaysia yang terbaik bukan macam dulu semua ikut pintu belakang nak kaya sendiri.,@_nannn46,nan rempit 🚀⚡ ,1,1,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
semuga Allah rahmati org2 yg benar. semga org jahat dibanteras tak kira dari mana2 pehak pun. walau bn msupon umno maupun sekutunya,@jetyie66,jetyie66 ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
ini mcm baru betul... negara baru x blh rugi,@user3476103535551,kit ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,neutral,test
malas nak cakap..cakap org pung pang sendiri pun sama..😁😁😁..,@yussssss07,user3316377658221 ,0,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
Kerajaan anak beranak,@lulurhman,LluRhMn ,0,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,neutral,test
semoga amanahaih saya sebag saya sebagai warga Indonesia selalu mendoakan semoga dengan jawatan yg ada tetap istiqomah di jalan Allah,@usmanabdijaya69,AFIAH FARHANA PUTRI ,0,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
macai ph ni..masih tak nampak..kesian..😂,@abang.pergi.berjuang,tiger ,0,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
"rilex la walaun..
Nurul masuk tu nk siasat byak sgt tender rasuah... kementerian mesti ada kuncu2 walaun dlm tu haha ingat dsai bodoh...",@iz20225,iz.....2023 ,2,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
ada baiknya supaya penyamun tak boleh sakau dah,@shamsulmohdyusof,Shamsul Mohd Yusof ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
"kekalahan Nurul Izzah ada hikmahnya,teruslah berjuang demi rakyat",@taufikmptry,taufikmptry✓~217 ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
pasti KJ tergila²kembali...😂😂😂,@firdausiskandar96,firdausiskandar96 ,0,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
let her show her talent demi kepentingan rakyat...,@user6587712401376,user6587712401376 ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,neutral,test
terbaik pmx..,@user6236686078975,doloh ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
😂😂😂,@yatieariffin,Exteacher ,0,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
sepatutnya kena lantik tuan Ibrahim jd penasihat baru betoi...,@abgjohn78,Abang John Abdu hami ,0,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
takpe dia takde gaji sbb dia buat praktikal je tu 😂😂,@tiktok_is_scam,Captain TikTok ,0,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
mengapa ni cemburu ke,@user699857686052,user699857686052 ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
Hidop reforbasi😅😅,@emahmahadi,Apple_Me🍏 ,0,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
Dia ada kelayakan...soo...pn meroyan...,@kedaikekllolasan,Cake House Kg Tengah ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
lantak leeee....dulik apa aku...janji dividen KWSP kasi tinggi aaaaaa....jangan sembang kari...aku nk beli SBK cash!!!!yg lain pegi mampos😂😂😁😁😂😂,@zamrigrisek,zamrigrisek ,0,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
maca tngok drama tv je .,@nazrijowail3,nazrijowail3 ,0,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
Mereka dh resah gelisah menjelang bajet/sesi parlimen.Adakah mereka akn dbogelkan? Rakyat menantikan siaran lansung acara gemilang😂,@counterstrike752,Capt future ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
terbaik Pak Nuar ..benteras semua rasuah Di Malaysia....,@dbp3676jj,DBP@JJ🥰🥰 ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
ok la free..ni 3 ekoq dekat rm1.5 juta setahun..😂😂,@matdetmr,心の友 ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
"bagus .pantau projek ...aebelum ni ramai kaki sakau , tender bagi anak menantu...jngn takut, kalau izzah tk betul nnti PM lain pun boleh siasat juga..",@adijagat505,adijagat505 ,1,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
terbaik nurul izzah biar puak walaun meroyan,@romanpillar,romanpillar ,1,1,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
Terbaik nurul izzah,@nurulmaeey,𝒩𝓊𝓇𝓊𝓁 ❤️ 𝒫𝒶𝒹𝑒𝓃 ,2,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
manta DSAI EMANG CERDAS. DAH D PERHITUNGKAN SEMUA EPEK NYA,@pirdaushusen387,pirdaushusen387 ,0,0,"Thursday, 2 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
"xkisahla sape pm ke penasihat ke.yg pntg pulihkan blk ekonomi trf hdp rkyt.trunkn hrga brg.bg peluang pkerjaan yg byk,nekkan gaji rkyt.tlgla",@resepi_ambo,resepi_ambo ,0,0,"Tuesday, 7 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
"ni yg sepatutnya dsai lakukan,",@longz2022,Longz ,0,0,"Monday, 6 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
family business mestilah kena hebat klu x lingkup family business,@robertchewapp,Robert ,0,0,"Monday, 6 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
menteri yg dilantik hanya sebagai boneka shj....,@matt_69699,matt69 ,0,0,"Monday, 6 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,positive,test
😂😂😂sokong,@sting26266,sting26266 ,0,0,"Monday, 6 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
😂😂😂,@naz_rudi,naz_rudi ,0,0,"Monday, 6 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
part kewangan kene letak semua parti yg jaga. semua kene tahu & ambil tahu. baru telus.,@nurularzma,nurularzma ,0,0,"Monday, 6 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
"😂😂😂klo xdengki,bukan melayulah😂😂😂",@engkek_zainal,engkek@zainal ,0,0,"Monday, 6 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
batu api dh mula buat keja😂😂😂,@nurulshahidamohdjan,nurulshahidamohdjan ,0,0,"Monday, 6 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,neutral,test
🥰🥰🥰,@cptnlee3798,Cptnlee3798 ,0,0,"Monday, 6 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
🥰🥰🥰,@user8166196275320,user8166196275320 ,0,0,"Sunday, 5 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,negative,test
makan kek satu family je...bmx10....,@mantangkak,mantangkak ,0,0,"Sunday, 5 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,neutral,test
anak bapak,@5379fen,5379Fen ,0,0,"Saturday, 4 February, 2023",7/2/2023,https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,3312,865,334,"Wednesday, 1 February, 2023",236.4K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675767600&x-signature=gBviABI7JOzX4o%2BX9c%2FaLjXIfgw%3D,neutral,test
