comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
baik ambil menteri ekonomi pun boleh bantu ..lagi pun bukan soal tk bayar gaji..tk ambil pun mereka ni memang dah berlambak rm....jadi tk pelik,@goldenprincedeasiafamily,DeAsiaHQ ,0,0,22h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
future pm.,@guava387,Guava951 ,0,0,22h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
perogative PMX,@benihkelapa,Benih Kelapa ,0,0,23h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
"xde gaji..tp kos2 lain msti ada..tuntutan elaun,rmh,kendraan,driver pribadi,mkn mnum suma krajaan tanggung..biasanye suma ni ++ lbih byk dri gaji.",@adfx99,@adfx ,1,2,23h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
ya btl tu.. 😁,@miesevens,Mie ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
"Betul tu , saya setuju",@roses1125,roses ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Betul bang..setuju..,@fzallokman,Fzal ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
AKAN TETAPI..mcm slow sikit je..bg la kuat sikit bro..tunjukkan ketidak setuju nya..dgn keputusan ini..😅😅,@arefiz87,are_fiz ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
hashtag terduduk apa hari ni,@aienlufea96,AienLufea ,4,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Ye betul. Sy pendokong pmx pun rasa ini suatu kesilapan. Masih belum terlewat utk ditarik balik. Precedent yg tak baik utk pentadbiran,@taufiqmni,Taufiq MNi ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Tambah pengalaman ok jer,@user9783143927534,user9783143927534 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
ayuhh warga tiktok. kita vote @Nazri Hamdan jadi penasihat ekonomi,@mito_eekk,Mito Ban ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
🥰,@mienie.popcorn,mienie.popcorn ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
"org yg paling byk experience adalah anwar sendiri, dia perlukan fikiran2 org muda juga tuk kuatkan visi dan misi dia. Ekonomi n politik mesti seiring.",@herodunia,herodunia ,3,2,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
"Slps consider semua points, saya pilih kepada why not NIA. As long as dia buat kerja dengan baik, free pulak tu. Kalau ada mismanage kita tolak later.",@ciklisfinancial,CikLisFinancial ,2,3,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
"kerajaan anak beranak.😂 org politik 1 pn x boleh prcaya,naya yg study jauh2 tinggi2 tp yg x blajar ekonomi yg d beri tmpat tu.😂😂😂",@admir_40,adamilias ,3,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
"barulah MADANI bosssss
Memberi pangkat
Anak
D
A
N
Isteri",@ameemharith85,ameemharith ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
dia kata xbayaq gaji pon... betoi ka😅😅😅 mcm harin je kita kena...,@transporrter_j,transPorter_J ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
"Ckp pun tk guna bang, gov skrng buat la ap pun hatta roboh rumah caii2 ph pun diorng ttap backup hahahahha . Dh mcm2 jd skrng ttp backup peninnn",@tengkunasran96,TengkuNasran ,3,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
bang dgn apa yg ilmu abg ada..sya qasa mnteri ekonomi sya suka abg lg jadi..nnt abg masukla politik..yg ada skrg ni btul² tk meyakinkan,@f1kr87,🇲Fikri87🇲🇾 ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
betul ramai lagi yang berkelayakan....dulu DRAI bantai tun dan yang lain kerajaan anak beranak la ...skrg nampak dia ambil ank dia...,@goldenprincedeasiafamily,DeAsiaHQ ,0,0,22h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
moral xkena. tapi lagi penting isu kepercayaan. Deep state melilau keliling. NIA xde kuasa eksekutif. Punca kuasa arahan pentadbiran solely bwh DSAI.,@purewalaun,purewalaun ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
"Macam mana elaun dia? Saya dulu ""penasihat"" kedai ayam baru RM700! HeHeHe.",@user7053417855197,user7053417855197 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Formula x cukup kuat tuan😂,@zaerulhafezhat,Zaerul Hafezhat ,2,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
setuju bang... lagi wonder.. dah lantik sebulan... tak de pengumuman rasmi... amacam?,@solihinpc,ummu_solihin ,2,1,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
"DSAI dah jawap semua soalan ni, tengok video DSAI.",@drinkopi,Drinkopi ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Betul juga😁,@tlkbhg1969,tlkbhg1969 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
kalau saya lantik abg utk jawatan die..Ada Elaun utk bg gift,@hafiymustafa2,hafiymustafa2 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
"isu dia bukan pasal gaji sgt.. tapi sebab kelayakan.. wrong ""advise"" and wrong government investment policy lagi mudarat daripada bayar gaji",@siswacollectibles,Siswa Collectibles ,2,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
100% setuju dgn kamu bro,@shamhisham115,shamhisham115 ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
party anak beranakkkk.. yeeehaaa,@zouk112,zoukSHOP ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
betul . sy sokong,@mohd_ai_,mohd ainuddin ai ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Betul. sy pun kurang selesa.,@houseofslides.co,House of Slides (HoS) 🇲🇾 ,2,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
ya betul tu ..,@asiahrasid2,asiahrasid ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Tahniah pengundi PH.. 👍,@andi_azhar,𝑎𝑛𝑑𝑖 𝑎𝑧𝒉𝑎𝑟 ,2,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
may be he has on mind nak train his dotrer who he trust most n capable to be tne next finance minister,@robiahismail4,ROBIAH ISMAIL ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
ramai pengsabotaj. kenalah ada orang yg boleh percaya dalam office. karang tak pasal berulang kes hapuskan bukti mcm zaman boskur.,@akidsani89,AkidSani ,2,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Famly planning 😁,@bagelo22,bagelo22 ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
ENTAH. BAIK LANTIK ABG,@f1vck0,Rakim Mayers ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
"entah lah, tak tahu apa yg PMX fikirkan tapi mungkin dia ada alasan dia sendiri..takpelah, pro bono..layan je lah camne kerjanya nanti",@hantoomakan,Aqil Hesam ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
yesss.. agreee with that..,@mridz06,mridz06 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
"itu sebab nya kepercayaan , contoh saya buka company lepastu saya nak lantik manager untuk company ,saya mesti kena lantik antara satu dari",@yahmen1314,yahmen1314 ,1,4,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
This is all about trust... PMX need someone to be trusted with no bad intention or need return from PMX.. That's my sense..,@perseusreevs,PerseusRR ,1,3,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
aku setuju bro.👍 rasanya ramai lagi pakar economic dlm negara kita utk dilantik sbgai advisor,@hgielazas,Hgiel Azas ,3,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Kannn.. Utk apa ye,@indahnurrahman,indahnurrahman ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
untuk cek apa yg tak kena dalam kementerian. nak bagi org lain takut mudah kena sogok. Sy rasa just jadi mata2 utk pmx,@alhafiz3d,Afeez ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
tu y pening tu..pening pening...,@abenji_11,Naim Wawa ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
jaga ketirisan dlm kerajaan.. anak d dsai amanah..,@md88886,md88886 ,1,1,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Conflict of Interest nii…. Mana ketelusan..? Setuju dgn pandangan Tuan 👍👍,@abukhalid9378,abukhalid9378 ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
conflict of interest?,@ismi_yakinah,ismi yakinah ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
😁,@narrakha,far4day ,0,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
abg lah jadi advisor bang,@afiqmichael_,Afiq Michael ,0,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
ini lah dinamakan family planing,@fadlieent,gdk pokemon master ,2,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
boss dis is just his way to show people & his fellow ministers how incompetent our cabinets are & how weak our minister's structure to give way for,@pejotz,PJoe FlipDoe ,3,3,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
"Totally agree with you. Ia umpama bola tanggung buat musuh. But, i have full trust in our PMX vision and capabilities. He knows better",@hilmifauzizainal,Hilmi Fauzi Zainal ,4,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Sgt setuju,@kamal_izat_ahmed,Kamal_Izat_Ahmed ,3,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
kenapa tak lantik saya...sy pun ada belajar ekonomi rumah tangga😅,@ahjiam,ahj ,3,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
byk rahsia kerajaan tu. bg sy dato jo pun layak. sebelum ni dato jo pun pernah handle mof,@azamann3,azamann3 ,4,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
mmg deme ni gini😂😂😂😂 anak beranakkk,@aini_khalilah,Raikha_Hassan ,3,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
mantap boss btlll kau ckp,@mohdzamryabdulkan,ZamFx ,3,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
setuju dgn pandangan tuan,@adikola326,adikola326 ,2,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Sy bersetuju dgn abg...,@fadhwie87,Fadh-WIE ,4,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
"bang, kn sy dh bgatu dulu dlm vedio y lepas2, join politik n jadi penasihat economi. rugi bakat y ada.",@alimelur,Care Ry ,1,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
pandangan sy PMX nk perkenal anaknya di mata Dunia mcm mana Dunia mengenali beliau..hal ini utk our future..senang utk kita jgak utk tarik invest nnti,@araayaad,araayaad ,2,5,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
TERBAIK DSAI DGN ADANYA PELAPIS EKONOMI NEGARA MUDA..YG AKN MEMBERI SINAR HARAPAN KEPADA MALAYSIA..AMIN🥰,@kingjemm81,kingkong81 ,2,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
ho iya hoi,@whaizcnd429,whaizcnd429 ,3,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
ni walaun seronok ni!!,@nasutionhamidabdul,nasutionhamidabdul ,2,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
😂😂😂,@anderiguruselebu,Anderi Guru Selebu ,0,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
"pandangan sy,semakin ramai penasihat,semakin jelas sesuatu planning.dlm masa yg sama,rakyat pun adviser dlm ekonomi.dlm kata lain,suara rakyat",@seventeenjuneday,SW⚡possum⚡ ,1,1,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
klw blh membantu memperkukuhkan ekonomi negara apa salahnya digree dia pun bab ekonomi..lgpun dia x ambil gaji pun,@adysyuhada2,adysyuhada2 ,1,2,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Hahahahaa jugak kannnn,@viekhan,Viez ,2,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Walaupun x menerima gaji.. Tapi jd penasihat menteri kewangan ni mampu la nak tengok peluang2 bisnes & dptkan pendapatan yg boleh dibuat kan?,@fikri_zaki_,Fikri Zaki ,1,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
nak cari org yg boleh dipercayai disekeliling....bagi peluang tapi telinga kena tahanlah...😁,@whatsupbang,What's Up Bang ,1,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Biarlah dsai lantik anaknya utk jd penasihat.. Lg pun x bergaji pun.. Dia pun rela hati sbb dia tau ayah dia sibuk dgn isu rakyat yg x hbs2 lg...,@kakshaothman,Kak Sha Othman ,1,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Betul - tepat sekali,@_waja_timur_,WajaTimur ,0,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
krajaan anak branak dah mula mnular dlam kerajaan.sma sperti dap.kebanyakan anak branak yg pgang jawatan pnting parti.lpas ni mgkin wan azizah plak.,@pickupline7374,zamzuzamzu909 ,1,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
family business bro,@amokmoxjuro,Amok Gaming ,1,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
mmg xbyr gaji..tp akan guna sgala sumber kemudahan JPM yg ada. ptt tukar je dgn rafizi lg mudah.,@salmiziemn,Mizie ,1,1,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
"Saya setuju dgn pendapat tuan, Tapi yg saya tahu dia hanya menjlnkn tugas mengambil data dari rakyat dari segi kewangan dn ekonomi rakyat dibawah.",@azharin444,Baain ,1,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
"""ooo..ini bagus..ni dinamakan family planning""sini pak ram",@rizaladam60,rizaladam60 ,1,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Sy setuju dgn pendapat tuan,@m_annasf,Mohd Annas Fisol ,2,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
betol bang kalau macam abang boleh la,@sithananthan35,sitha nanthan ,1,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
lantik lah datuk joe titiwangsa ..,@suriaash,suriaash ,2,0,2d ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Ini baru keadilan yg dicari². perjuangan yg hampir selesai selagi tak selesai sila laung reformasi tuan²,@mrzuan81,MrZwank ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Setuju dengan pandangan abang,@mzatulikrammd,MZ Ikram MD ,0,0,19h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
aakaan tetaaapiii..,@jaybon75,user387804556296 ,0,0,20h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
